t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782481635295,0,0,0.000,6.607,6.607,0.188,0.126,0.188,25.904,852423
1782481635323,0,0,0.000,6.615,6.607,0.157,0.126,0.199,25.904,852456
1782481635356,0,0,0.000,6.624,6.615,0.220,0.157,0.156,25.904,852489
1782481635390,0,0,0.000,6.624,6.615,0.188,0.157,0.183,25.904,852522
1782481635423,0,0,0.000,6.607,6.607,0.157,0.157,0.199,25.904,852555
1782481635456,0,0,0.000,6.607,6.607,0.157,0.188,0.161,25.904,852588
1782481635495,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,852621
1782481635523,0,0,0.000,6.615,6.607,0.188,0.157,0.156,25.904,852654
1782481635557,0,0,0.000,6.615,6.607,0.188,0.188,0.183,25.990,852687
1782481635592,0,0,0.006,6.615,6.607,0.188,0.157,0.177,25.904,852720
1782481635622,0,0,0.006,6.615,6.615,0.188,0.157,0.177,25.904,852753
1782481635659,0,0,0.000,6.624,6.599,0.188,0.157,0.194,25.904,852786
1782481635689,0,0,0.000,6.615,6.615,0.188,0.157,0.188,25.904,852819
1782481635722,0,0,0.000,6.607,6.599,0.188,0.157,0.194,25.990,852852
1782481635756,0,0,0.006,6.615,6.624,0.188,0.157,0.204,25.904,852885
1782481635789,0,0,0.000,6.615,6.607,0.157,0.188,0.172,25.990,852918
1782481635822,0,0,0.000,6.615,6.607,0.188,0.188,0.161,25.904,852951
1782481635855,0,0,0.000,6.607,6.615,0.220,0.157,0.167,25.904,852984
1782481635888,0,0,0.000,6.615,6.607,0.220,0.157,0.172,25.904,853017
1782481635922,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,853050
1782481635954,0,0,0.000,6.624,6.591,0.188,0.126,0.204,25.990,853083
1782481635988,0,0,0.000,6.615,6.607,0.157,0.157,0.156,25.904,853116
1782481636033,0,0,0.000,6.607,6.599,0.157,0.157,0.177,25.904,853149
1782481636057,0,0,0.000,6.615,6.607,0.188,0.126,0.161,25.904,853182
1782481636088,0,0,0.000,6.607,6.607,0.157,0.157,0.188,25.904,853215
1782481636122,0,0,0.000,6.615,6.607,0.188,0.188,0.161,25.990,853248
1782481636156,0,0,0.000,6.607,6.599,0.188,0.157,0.188,25.904,853281
1782481636187,0,0,0.000,6.607,6.591,0.188,0.188,0.194,25.990,853314
1782481636221,0,0,0.000,6.607,6.615,0.188,0.157,0.199,25.990,853347
1782481636259,0,0,0.000,6.607,6.599,0.188,0.157,0.188,25.904,853380
1782481636287,0,0,0.000,6.607,6.599,0.188,0.126,0.177,25.818,853413
1782481636321,0,0,0.000,6.607,6.607,0.188,0.157,0.177,25.818,853446
1782481636354,0,0,0.000,6.615,6.607,0.188,0.220,0.194,25.990,853479
1782481636387,0,0,0.000,6.607,6.599,0.188,0.157,0.172,25.990,853512
1782481636420,0,0,0.006,6.615,6.607,0.188,0.126,0.188,25.904,853545
1782481636454,0,0,0.000,6.607,6.607,0.188,0.157,0.177,25.990,853578
1782481636486,0,0,0.000,6.607,6.599,0.188,0.157,0.167,25.904,853611
1782481636520,0,0,0.000,6.624,6.607,0.188,0.220,0.199,25.904,853644
1782481636553,0,0,0.000,6.615,6.607,0.157,0.157,0.188,25.904,853677
1782481636587,0,0,0.000,6.607,6.607,0.188,0.157,0.167,25.990,853710
1782481636620,0,0,0.000,6.599,6.607,0.188,0.157,0.172,25.990,853743
1782481636654,0,0,0.000,6.607,6.607,0.220,0.157,0.194,25.904,853776
1782481636687,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,853809
1782481636719,0,0,0.000,6.607,6.599,0.188,0.157,0.177,25.990,853842
1782481636759,0,0,0.000,6.615,6.599,0.188,0.188,0.183,25.904,853875
1782481636786,0,0,0.000,6.615,6.607,0.157,0.157,0.167,25.990,853908
1782481636819,0,0,0.000,6.607,6.599,0.188,0.157,0.177,25.904,853941
1782481636852,0,0,0.000,6.607,6.607,0.188,0.157,0.183,25.904,853974
1782481636888,0,0,0.000,6.607,6.607,0.188,0.188,0.188,25.904,854007
1782481636919,0,0,0.000,6.607,6.615,0.220,0.188,0.220,25.904,854040
1782481636952,0,0,0.000,6.624,6.599,0.188,0.157,0.167,25.904,854073
1782481636989,0,0,0.000,6.607,6.607,0.157,0.157,0.199,25.904,854106
1782481637019,0,0,0.000,6.599,6.607,0.220,0.157,0.188,25.990,854139
1782481637052,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.904,854172
1782481637085,0,0,0.000,6.607,6.607,0.188,0.188,0.204,25.818,854205
1782481637120,0,0,0.000,6.615,6.607,0.188,0.126,0.183,25.990,854238
1782481637152,0,0,0.000,6.607,6.607,0.188,0.188,0.194,25.990,854271
1782481637187,0,0,0.000,6.615,6.607,0.126,0.126,0.177,25.904,854304
1782481637218,0,0,0.000,6.624,6.599,0.188,0.157,0.161,25.904,854337
1782481637251,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,854370
1782481637285,0,0,0.000,6.615,6.607,0.188,0.188,0.194,25.990,854403
1782481637317,0,0,0.006,6.615,6.591,0.157,0.157,0.199,25.990,854436
1782481637351,0,0,0.000,6.615,6.615,0.157,0.157,0.204,25.990,854469
1782481637385,0,0,0.000,6.607,6.607,0.188,0.094,0.210,25.904,854502
1782481637418,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,854535
1782481637450,0,0,0.000,6.607,6.607,0.188,0.157,0.177,25.904,854568
1782481637502,0,0,0.006,6.615,6.607,0.157,0.157,0.183,25.990,854601
1782481637518,0,0,0.006,6.607,6.607,0.220,0.126,0.161,25.990,854634
1782481637551,0,0,0.000,6.615,6.599,0.220,0.188,0.194,25.990,854667
1782481637590,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.904,854700
1782481637616,0,0,0.000,6.615,6.607,0.188,0.126,0.194,25.904,854733
1782481637651,0,0,0.000,6.624,6.607,0.188,0.157,0.188,25.904,854766
1782481637690,0,0,0.000,6.607,6.607,0.220,0.157,0.183,25.904,854799
1782481637717,0,0,0.000,6.624,6.599,0.188,0.157,0.210,25.990,854832
1782481637751,0,0,0.000,6.615,6.607,0.188,0.126,0.177,25.904,854865
1782481637784,0,0,0.000,6.607,6.607,0.188,0.157,0.183,25.904,854898
1782481637817,0,0,0.000,6.607,6.607,0.188,0.157,0.151,25.904,854931
1782481637850,0,0,0.006,6.607,6.615,0.188,0.157,0.161,25.904,854964
1782481637883,0,0,0.000,6.599,6.607,0.188,0.188,0.183,25.904,854997
1782481637918,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,855030
1782481637959,0,0,0.006,6.615,6.599,0.188,0.157,0.194,25.904,855063
1782481637998,0,0,0.000,6.615,6.607,0.126,0.157,0.183,25.904,855096
1782481638026,0,0,0.000,6.624,6.607,0.188,0.157,0.161,25.904,855129
1782481638058,0,0,0.006,6.607,6.607,0.188,0.157,0.172,25.904,855162
1782481638091,0,0,0.000,6.615,6.607,0.157,0.157,0.183,25.904,855195
1782481638124,0,0,0.000,6.607,6.607,0.188,0.157,0.177,25.904,855228
1782481638158,0,0,0.000,6.607,6.607,0.188,0.157,0.194,25.904,855261
1782481638190,0,0,0.000,6.615,6.615,0.188,0.126,0.156,25.904,855294
1782481638223,0,0,0.000,6.615,6.599,0.220,0.188,0.177,25.904,855327
1782481638257,0,0,0.000,6.615,6.607,0.188,0.126,0.183,25.904,855360
1782481638289,0,0,0.000,6.615,6.607,0.188,0.157,0.145,25.990,855393
1782481638322,0,0,0.000,6.615,6.607,0.188,0.188,0.134,25.904,855426
1782481638355,0,0,0.006,6.615,6.607,0.157,0.157,0.156,25.904,855459
1782481638409,0,0,0.000,6.615,6.607,0.188,0.157,0.151,25.990,855492
1782481638425,0,0,0.000,6.615,6.599,0.157,0.157,0.118,25.904,855525
1782481638454,0,0,0.006,6.615,6.615,0.188,0.157,0.145,25.904,855558
1782481638489,0,0,0.000,6.624,6.607,0.157,0.157,0.140,25.904,855591
1782481638520,0,0,0.006,6.615,6.607,0.126,0.126,0.151,25.990,855624
1782481638557,0,0,0.000,6.624,6.607,0.188,0.157,0.129,25.904,855657
1782481638586,0,0,0.006,6.624,6.599,0.188,0.157,0.118,25.990,855690
1782481638619,0,0,0.000,6.624,6.607,0.188,0.157,0.124,25.904,855723
1782481638652,0,0,0.000,6.615,6.607,0.220,0.188,0.129,25.904,855756
1782481638685,0,0,0.000,6.624,6.607,0.126,0.126,0.129,25.990,855789
1782481638718,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.904,855822
1782481638755,0,0,0.006,6.615,6.607,0.188,0.188,0.129,25.990,855855
1782481638784,0,0,0.000,6.615,6.615,0.157,0.157,0.177,25.990,855888
1782481638826,0,0,0.000,6.624,6.624,0.157,0.188,0.129,25.990,855921
1782481638850,0,0,0.000,6.615,6.607,0.188,0.157,0.118,25.904,855954
1782481638883,0,0,0.000,6.624,6.624,0.188,0.157,0.124,25.904,855987
1782481638919,0,0,0.012,6.624,6.615,0.188,0.188,0.129,25.904,856020
1782481638949,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,856053
1782481638982,0,0,0.000,6.615,6.607,0.220,0.157,0.129,25.904,856086
1782481639022,0,0,0.000,6.615,6.615,0.157,0.157,0.129,25.990,856119
1782481639050,0,0,0.000,6.615,6.615,0.188,0.157,0.134,25.904,856152
1782481639081,0,0,0.000,6.615,6.615,0.188,0.126,0.118,25.904,856185
1782481639114,0,0,0.000,6.607,6.615,0.188,0.157,0.129,25.904,856218
1782481639147,0,0,0.000,6.615,6.607,0.251,0.157,0.129,25.990,856251
1782481639182,0,0,0.000,6.624,6.615,0.157,0.157,0.129,25.990,856284
1782481639214,0,0,0.000,6.615,6.624,0.188,0.157,0.134,25.990,856317
1782481639248,0,0,0.000,6.615,6.607,0.188,0.188,0.129,25.904,856350
1782481639283,0,0,0.000,6.615,6.607,0.220,0.157,0.129,25.904,856383
1782481639313,0,0,0.000,6.615,6.615,0.157,0.157,0.129,25.904,856416
1782481639346,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.904,856449
1782481639383,0,0,0.000,6.607,6.624,0.188,0.157,0.124,25.818,856482
1782481639413,0,0,0.000,6.607,6.607,0.188,0.157,0.124,25.990,856515
1782481639447,0,0,0.000,6.615,6.607,0.188,0.157,0.124,25.904,856548
1782481639479,0,0,0.000,6.624,6.607,0.188,0.157,0.124,25.904,856581
1782481639513,0,0,0.000,6.615,6.615,0.188,0.157,0.113,25.990,856614
1782481639549,0,0,0.000,6.615,6.615,0.188,0.157,0.118,25.904,856647
1782481639579,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,856680
1782481639612,0,0,0.000,6.607,6.607,0.157,0.126,0.108,25.904,856713
1782481639645,0,0,0.006,6.632,6.624,0.188,0.188,0.124,25.818,856746
1782481639680,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,856779
1782481639712,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,856812
1782481639746,0,0,0.000,6.599,6.599,0.188,0.220,0.204,25.990,856845
1782481639779,0,0,0.000,6.615,6.615,0.188,0.188,0.172,25.904,856878
1782481639812,0,0,0.000,6.607,6.607,0.220,0.188,0.177,25.904,856911
1782481639845,0,0,0.000,6.615,6.615,0.126,0.157,0.194,25.904,856944
1782481639878,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.904,856977
1782481639912,0,0,0.000,6.615,6.607,0.126,0.157,0.172,25.990,857010
1782481639945,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.818,857043
1782481639978,0,0,0.006,6.607,6.615,0.188,0.126,0.188,25.904,857076
1782481640011,0,0,0.000,6.607,6.607,0.188,0.157,0.177,25.904,857109
1782481640049,0,0,0.000,6.624,6.615,0.188,0.157,0.183,25.904,857142
1782481640077,0,0,0.000,6.607,6.615,0.188,0.157,0.172,25.990,857175
1782481640119,0,0,0.006,6.607,6.607,0.157,0.157,0.177,25.990,857208
1782481640152,0,0,0.000,6.615,6.607,0.188,0.188,0.161,25.990,857241
1782481640187,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.904,857274
1782481640210,0,0,0.000,6.607,6.607,0.157,0.157,0.156,25.904,857307
1782481640244,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.904,857340
1782481640279,0,0,0.000,6.615,6.607,0.157,0.157,0.156,25.904,857373
1782481640310,0,0,0.000,6.615,6.615,0.157,0.157,0.183,25.904,857406
1782481640344,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.904,857439
1782481640377,0,0,0.006,6.607,6.615,0.188,0.157,0.151,25.990,857472
1782481640432,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.818,857505
1782481640444,0,0,0.000,6.615,6.607,0.188,0.188,0.161,25.990,857538
1782481640476,0,0,0.000,6.624,6.615,0.188,0.188,0.156,25.990,857571
1782481640511,0,0,0.000,6.615,6.607,0.126,0.188,0.199,25.904,857604
1782481640543,0,0,0.000,6.607,6.607,0.157,0.188,0.183,25.904,857637
1782481640577,0,0,0.006,6.615,6.607,0.126,0.126,0.161,25.904,857670
1782481640610,0,0,0.000,6.607,6.607,0.188,0.157,0.194,25.904,857703
1782481640643,0,0,0.000,6.615,6.607,0.188,0.188,0.194,25.990,857736
1782481640677,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.904,857769
1782481640710,0,0,0.000,6.615,6.607,0.157,0.188,0.204,25.904,857802
1782481640751,0,0,0.000,6.615,6.607,0.188,0.188,0.172,25.904,857835
1782481640780,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.904,857868
1782481640810,0,0,0.006,6.607,6.615,0.188,0.126,0.172,25.990,857901
1782481640842,0,0,0.000,6.607,6.599,0.157,0.157,0.172,25.904,857934
1782481640876,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.904,857967
1782481640909,0,0,0.000,6.624,6.607,0.188,0.157,0.194,25.904,858000
1782481640943,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,858033
1782481640976,0,0,0.000,6.615,6.607,0.188,0.220,0.183,25.990,858066
1782481641009,0,0,0.000,6.615,6.607,0.157,0.157,0.199,25.990,858099
1782481641042,0,0,0.006,6.615,6.607,0.188,0.188,0.177,25.904,858132
1782481641075,0,0,0.006,6.615,6.607,0.188,0.157,0.194,25.904,858165
1782481641110,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.904,858198
1782481641142,0,0,0.006,6.607,6.615,0.188,0.157,0.183,25.904,858231
1782481641176,0,0,0.000,6.624,6.607,0.220,0.157,0.194,25.990,858264
1782481641209,0,0,0.000,6.607,6.607,0.188,0.157,0.199,25.904,858297
1782481641241,0,0,0.000,6.607,6.607,0.188,0.157,0.183,25.990,858330
1782481641277,0,0,0.000,6.632,6.607,0.188,0.126,0.199,25.990,858363
1782481641309,0,0,0.000,6.607,6.615,0.188,0.157,0.177,25.904,858396
1782481641341,0,0,0.006,6.615,6.607,0.188,0.188,0.194,25.818,858429
1782481641378,0,0,0.000,6.615,6.607,0.188,0.157,0.204,25.904,858462
1782481641409,0,0,0.000,6.607,6.591,0.188,0.157,0.194,25.904,858495
1782481641441,0,0,0.000,6.607,6.624,0.188,0.157,0.199,25.990,858528
1782481641479,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.990,858561
1782481641508,0,0,0.000,6.607,6.607,0.188,0.157,0.194,25.818,858594
1782481641541,0,0,0.000,6.615,6.624,0.188,0.157,0.194,25.990,858627
1782481641582,0,0,0.000,6.607,6.615,0.188,0.157,0.183,25.990,858660
1782481641611,0,0,0.000,6.624,6.599,0.188,0.157,0.231,25.904,858693
1782481641642,0,0,0.000,6.615,6.607,0.157,0.157,0.199,25.904,858726
1782481641674,0,0,0.000,6.624,6.607,0.157,0.157,0.167,25.990,858759
1782481641708,0,0,0.000,6.615,6.615,0.188,0.157,0.156,25.904,858792
1782481641740,0,0,0.006,6.624,6.599,0.188,0.157,0.177,25.904,858825
1782481641774,0,0,0.006,6.607,6.607,0.188,0.126,0.167,25.990,858858
1782481641808,0,0,0.000,6.615,6.599,0.157,0.188,0.172,25.990,858891
1782481641840,0,0,0.000,6.607,6.599,0.188,0.157,0.183,25.904,858924
1782481641873,0,0,0.000,6.599,6.607,0.188,0.157,0.188,25.904,858957
1782481641907,0,0,0.000,6.615,6.607,0.188,0.126,0.183,25.990,858990
1782481641942,0,0,0.000,6.632,6.624,0.157,0.157,0.167,25.904,859023
1782481641973,0,0,0.000,6.607,6.607,0.188,0.188,0.194,25.904,859056
1782481642008,0,0,0.006,6.607,6.607,0.188,0.157,0.194,25.904,859089
1782481642040,0,0,0.000,6.624,6.607,0.157,0.157,0.204,25.904,859122
1782481642090,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.904,859155
1782481642111,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,859188
1782481642139,0,0,0.000,6.607,6.615,0.188,0.157,0.161,25.904,859221
1782481642173,0,0,0.000,6.615,6.599,0.188,0.126,0.183,25.904,859254
1782481642206,0,0,0.000,6.607,6.607,0.188,0.126,0.194,25.990,859287
1782481642240,0,0,0.000,6.607,6.599,0.188,0.126,0.194,25.904,859320
1782481642272,0,0,0.000,6.615,6.607,0.188,0.188,0.199,25.990,859353
1782481642315,0,0,0.000,6.615,6.607,0.157,0.157,0.194,25.990,859386
1782481642348,0,0,0.000,6.607,6.615,0.188,0.157,0.161,25.990,859419
1782481642397,0,0,0.000,6.607,6.607,0.157,0.157,0.210,25.904,859452
1782481642418,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.904,859485
1782481642447,0,0,0.000,6.615,6.607,0.188,0.157,0.242,25.990,859518
1782481642480,0,0,0.000,6.615,6.607,0.188,0.188,0.188,25.904,859551
1782481642513,0,0,0.000,6.624,6.607,0.188,0.157,0.183,25.990,859584
1782481642547,0,0,0.006,6.624,6.607,0.220,0.220,0.172,25.904,859617
1782481642582,0,0,0.000,6.599,6.607,0.188,0.157,0.172,25.904,859650
1782481642612,0,0,0.000,6.615,6.599,0.188,0.157,0.118,25.904,859683
1782481642645,0,0,0.000,6.615,6.607,0.188,0.126,0.156,25.990,859716
1782481642677,0,0,0.000,6.615,6.599,0.188,0.157,0.156,25.904,859749
1782481642711,0,0,0.000,6.607,6.615,0.188,0.157,0.124,25.904,859782
1782481642744,0,0,0.000,6.607,6.607,0.188,0.157,0.161,25.904,859815
1782481642777,0,0,0.000,6.615,6.615,0.157,0.157,0.124,25.904,859848
1782481642811,0,0,0.000,6.615,6.607,0.157,0.157,0.129,25.904,859881
1782481642843,0,0,0.006,6.607,6.607,0.188,0.157,0.167,25.904,859914
1782481642876,0,0,0.000,6.624,6.615,0.157,0.157,0.118,25.904,859947
1782481642914,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,859980
1782481642942,0,0,0.000,6.624,6.624,0.188,0.188,0.124,25.904,860013
1782481642975,0,0,0.000,6.615,6.615,0.157,0.126,0.124,25.904,860046
1782481643009,0,0,0.000,6.615,6.607,0.157,0.157,0.129,25.904,860079
1782481643044,0,0,0.006,6.615,6.599,0.188,0.157,0.129,25.904,860112
1782481643074,0,0,0.006,6.624,6.615,0.157,0.188,0.118,25.990,860145
1782481643107,0,0,0.006,6.624,6.615,0.126,0.157,0.129,25.904,860178
1782481643140,0,0,0.000,6.607,6.615,0.188,0.126,0.129,25.904,860211
1782481643173,0,0,0.000,6.624,6.615,0.157,0.126,0.129,25.904,860244
1782481643206,0,0,0.000,6.615,6.607,0.157,0.126,0.129,25.904,860277
1782481643239,0,0,0.000,6.615,6.615,0.157,0.157,0.124,25.904,860310
1782481643274,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.990,860343
1782481643306,0,0,0.000,6.607,6.607,0.157,0.188,0.118,25.904,860376
1782481643339,0,0,0.000,6.624,6.607,0.188,0.157,0.124,25.904,860409
1782481643371,0,0,0.000,6.624,6.607,0.157,0.157,0.134,25.904,860442
1782481643404,0,0,0.000,6.624,6.615,0.157,0.157,0.129,25.904,860475
1782481643453,0,0,0.000,6.615,6.615,0.220,0.157,0.118,25.904,860508
1782481643470,0,0,0.000,6.624,6.615,0.188,0.126,0.124,25.904,860541
1782481643503,0,0,0.000,6.615,6.607,0.188,0.157,0.129,25.990,860574
1782481643536,0,0,0.000,6.615,6.615,0.188,0.157,0.118,25.904,860607
1782481643569,0,0,0.006,6.624,6.615,0.188,0.126,0.129,25.904,860640
1782481643603,0,0,0.000,6.607,6.607,0.188,0.157,0.129,25.904,860673
1782481643636,0,0,0.000,6.615,6.607,0.126,0.220,0.156,25.904,860706
1782481643669,0,0,0.000,6.615,6.607,0.220,0.157,0.124,25.904,860739
1782481643702,0,0,0.000,6.632,6.615,0.188,0.157,0.129,25.990,860772
1782481643736,0,0,0.000,6.624,6.607,0.188,0.157,0.124,25.990,860805
1782481643769,0,0,0.006,6.624,6.615,0.188,0.157,0.118,25.990,860838
1782481643802,0,0,0.000,6.607,6.607,0.188,0.157,0.129,25.904,860871
1782481643836,0,0,0.000,6.615,6.607,0.188,0.157,0.156,25.904,860904
1782481643869,0,0,0.000,6.615,6.607,0.188,0.157,0.124,25.904,860937
1782481643902,0,0,0.000,6.624,6.624,0.188,0.157,0.134,25.818,860970
1782481643939,0,0,0.000,6.624,6.624,0.188,0.157,0.134,25.904,861003
1782481643968,0,0,0.000,6.615,6.615,0.188,0.157,0.145,25.904,861036
1782481644010,0,0,0.000,6.615,6.607,0.157,0.157,0.140,25.904,861069
1782481644039,0,0,0.000,6.632,6.624,0.220,0.188,0.194,25.990,861102
1782481644068,0,0,0.006,6.607,6.615,0.188,0.157,0.199,25.904,861135
1782481644101,0,0,0.006,6.615,6.599,0.188,0.126,0.188,25.990,861168
1782481644141,0,0,0.000,6.615,6.615,0.188,0.157,0.177,25.904,861201
1782481644170,0,0,0.000,6.615,6.599,0.157,0.157,0.199,25.904,861234
1782481644202,0,0,0.000,6.607,6.615,0.188,0.188,0.177,25.904,861267
1782481644260,0,0,0.000,6.615,6.615,0.188,0.126,0.194,25.904,861300
1782481644268,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.904,861333
1782481644302,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.904,861366
1782481644334,0,0,0.000,6.615,6.607,0.188,0.126,0.194,25.904,861399
1782481644368,0,0,0.000,6.607,6.599,0.188,0.157,0.151,25.904,861432
1782481644405,0,0,0.006,6.607,6.607,0.188,0.157,0.199,25.990,861465
1782481644434,0,0,0.000,6.615,6.607,0.157,0.157,0.188,25.904,861498
1782481644468,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.904,861531
1782481644501,0,0,0.006,6.607,6.607,0.188,0.157,0.183,25.904,861564
1782481644534,0,0,0.000,6.607,6.599,0.188,0.188,0.204,25.904,861597
1782481644568,0,0,0.000,6.624,6.607,0.157,0.188,0.188,25.904,861630
1782481644600,0,0,0.000,6.615,6.607,0.188,0.126,0.188,25.904,861663
1782481644633,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.990,861696
1782481644676,0,0,0.000,6.624,6.607,0.188,0.157,0.188,25.904,861729
1782481644699,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.990,861762
1782481644734,0,0,0.012,6.615,6.607,0.188,0.157,0.183,25.990,861795
1782481644766,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.904,861828
1782481644800,0,0,0.000,6.615,6.607,0.220,0.188,0.167,25.990,861861
1782481644832,0,0,0.000,6.624,6.607,0.188,0.157,0.172,25.904,861894
1782481644867,0,0,0.006,6.607,6.607,0.188,0.188,0.188,25.904,861927
1782481644900,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.904,861960
1782481644932,0,0,0.000,6.615,6.607,0.188,0.188,0.183,25.904,861993
1782481644966,0,0,0.000,6.607,6.615,0.220,0.126,0.194,25.904,862026
1782481645002,0,0,0.000,6.615,6.615,0.157,0.126,0.177,25.904,862059
1782481645032,0,0,0.000,6.615,6.624,0.188,0.157,0.183,25.990,862092
1782481645067,0,0,0.000,6.624,6.607,0.157,0.126,0.183,25.904,862125
1782481645099,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.904,862158
1782481645132,0,0,0.000,6.624,6.591,0.188,0.188,0.194,25.990,862191
1782481645167,0,0,0.000,6.615,6.607,0.126,0.126,0.194,25.904,862224
1782481645199,0,0,0.000,6.615,6.607,0.157,0.126,0.199,25.990,862257
1782481645232,0,0,0.000,6.615,6.607,0.126,0.157,0.172,25.990,862290
1782481645270,0,0,0.000,6.615,6.599,0.157,0.188,0.188,25.904,862323
1782481645298,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.904,862356
1782481645332,0,0,0.006,6.607,6.607,0.188,0.157,0.172,25.904,862389
1782481645371,0,0,0.000,6.607,6.624,0.188,0.157,0.172,25.990,862422
1782481645404,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.990,862455
1782481645432,0,0,0.006,6.615,6.607,0.188,0.157,0.183,25.904,862488
1782481645465,0,0,0.000,6.607,6.607,0.157,0.126,0.199,25.904,862521
1782481645498,0,0,0.000,6.615,6.615,0.126,0.157,0.183,25.904,862554
1782481645531,0,0,0.006,6.615,6.615,0.188,0.157,0.188,25.904,862587
1782481645565,0,0,0.000,6.615,6.599,0.188,0.157,0.199,25.904,862620
1782481645597,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.990,862653
1782481645631,0,0,0.006,6.607,6.599,0.188,0.188,0.199,25.904,862686
1782481645664,0,0,0.000,6.615,6.607,0.188,0.126,0.188,25.904,862719
