t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782481346055,0,0,0.000,6.615,6.615,0.220,0.188,0.167,25.990,565356
1782481346084,0,0,0.000,6.615,6.615,0.188,0.157,0.183,25.990,565389
1782481346117,0,0,0.000,6.624,6.615,0.188,0.188,0.194,25.990,565422
1782481346156,0,0,0.000,6.624,6.615,0.188,0.188,0.194,25.990,565455
1782481346184,0,0,0.000,6.624,6.607,0.157,0.157,0.177,26.077,565488
1782481346216,0,0,0.000,6.624,6.607,0.188,0.157,0.172,25.990,565521
1782481346249,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,565554
1782481346284,0,0,0.000,6.624,6.607,0.188,0.157,0.156,25.990,565587
1782481346316,0,0,0.000,6.615,6.615,0.220,0.157,0.204,25.990,565620
1782481346358,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.990,565653
1782481346385,0,0,0.000,6.624,6.615,0.188,0.157,0.167,25.990,565686
1782481346428,0,0,0.000,6.615,6.607,0.188,0.188,0.194,25.990,565719
1782481346449,0,0,0.000,6.624,6.615,0.188,0.126,0.134,25.990,565752
1782481346482,0,0,0.006,6.624,6.615,0.188,0.188,0.161,25.990,565785
1782481346515,0,0,0.006,6.615,6.624,0.188,0.157,0.188,25.990,565818
1782481346548,0,0,0.000,6.624,6.615,0.220,0.157,0.172,25.990,565851
1782481346582,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.990,565884
1782481346615,0,0,0.000,6.615,6.607,0.157,0.188,0.172,25.990,565917
1782481346648,0,0,0.000,6.615,6.615,0.188,0.126,0.172,25.990,565950
1782481346682,0,0,0.000,6.624,6.607,0.188,0.188,0.199,25.990,565983
1782481346715,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.990,566016
1782481346747,0,0,0.000,6.624,6.615,0.188,0.157,0.172,25.990,566049
1782481346785,0,0,0.000,6.615,6.615,0.188,0.157,0.161,25.990,566082
1782481346814,0,0,0.000,6.615,6.615,0.220,0.157,0.167,25.990,566115
1782481346859,0,0,0.000,6.624,6.624,0.188,0.157,0.156,25.990,566148
1782481346887,0,0,0.000,6.624,6.615,0.157,0.157,0.161,25.990,566181
1782481346924,0,0,0.000,6.615,6.615,0.188,0.188,0.188,25.990,566214
1782481346948,0,0,0.000,6.615,6.615,0.188,0.188,0.172,25.990,566247
1782481346981,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.990,566280
1782481347014,0,0,0.000,6.624,6.615,0.188,0.157,0.194,25.990,566313
1782481347047,0,0,0.000,6.615,6.615,0.188,0.157,0.177,25.990,566346
1782481347080,0,0,0.000,6.624,6.615,0.188,0.157,0.183,25.990,566379
1782481347113,0,0,0.000,6.615,6.624,0.188,0.157,0.161,25.990,566412
1782481347147,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.990,566445
1782481347181,0,0,0.000,6.624,6.615,0.157,0.157,0.194,25.990,566478
1782481347213,0,0,0.000,6.615,6.607,0.188,0.188,0.183,25.990,566511
1782481347247,0,0,0.006,6.615,6.615,0.188,0.157,0.161,25.990,566544
1782481347283,0,0,0.000,6.624,6.624,0.188,0.157,0.194,25.990,566577
1782481347313,0,0,0.000,6.624,6.615,0.157,0.188,0.188,26.077,566610
1782481347346,0,0,0.000,6.624,6.607,0.157,0.157,0.194,25.990,566643
1782481347382,0,0,0.006,6.624,6.607,0.157,0.157,0.188,25.990,566676
1782481347414,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.990,566709
1782481347446,0,0,0.000,6.615,6.615,0.157,0.157,0.172,25.990,566742
1782481347480,0,0,0.000,6.615,6.607,0.188,0.126,0.183,25.990,566775
1782481347512,0,0,0.000,6.624,6.615,0.188,0.157,0.161,25.990,566808
1782481347546,0,0,0.000,6.615,6.607,0.157,0.157,0.183,25.990,566841
1782481347579,0,0,0.000,6.607,6.615,0.188,0.157,0.183,25.990,566874
1782481347613,0,0,0.000,6.615,6.615,0.188,0.157,0.177,26.077,566907
1782481347646,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.990,566940
1782481347693,0,0,0.006,6.615,6.607,0.188,0.157,0.194,25.990,566973
1782481347715,0,0,0.000,6.624,6.624,0.188,0.157,0.156,25.990,567006
1782481347744,0,0,0.000,6.624,6.607,0.188,0.157,0.167,25.990,567039
1782481347780,0,0,0.000,6.615,6.615,0.188,0.157,0.188,25.990,567072
1782481347813,0,0,0.000,6.624,6.615,0.188,0.126,0.194,25.990,567105
1782481347845,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.990,567138
1782481347878,0,0,0.000,6.615,6.615,0.188,0.157,0.199,25.990,567171
1782481347911,0,0,0.000,6.624,6.615,0.188,0.157,0.188,25.990,567204
1782481347945,0,0,0.000,6.624,6.607,0.188,0.157,0.177,25.990,567237
1782481347982,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.990,567270
1782481348013,0,0,0.000,6.624,6.615,0.188,0.157,0.167,25.990,567303
1782481348044,0,0,0.006,6.615,6.615,0.188,0.157,0.172,25.990,567336
1782481348078,0,0,0.000,6.624,6.615,0.188,0.157,0.172,25.990,567369
1782481348110,0,0,0.000,6.615,6.615,0.157,0.188,0.199,25.990,567402
1782481348144,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.990,567435
1782481348177,0,0,0.000,6.615,6.615,0.188,0.157,0.188,25.990,567468
1782481348210,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.990,567501
1782481348253,0,0,0.000,6.615,6.615,0.188,0.157,0.188,25.990,567534
1782481348278,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,567567
1782481348322,0,0,0.000,6.624,6.615,0.188,0.188,0.172,25.990,567600
1782481348353,0,0,0.000,6.624,6.615,0.188,0.157,0.172,25.990,567633
1782481348386,0,0,0.000,6.615,6.607,0.157,0.157,0.183,25.990,567666
1782481348418,0,0,0.000,6.615,6.615,0.157,0.188,0.194,25.990,567699
1782481348451,0,0,0.000,6.615,6.615,0.188,0.157,0.183,25.990,567732
1782481348487,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.990,567765
1782481348517,0,0,0.000,6.624,6.624,0.188,0.157,0.161,25.990,567798
1782481348550,0,0,0.000,6.624,6.615,0.188,0.188,0.145,25.990,567831
1782481348583,0,0,0.000,6.624,6.615,0.188,0.157,0.167,25.990,567864
1782481348616,0,0,0.000,6.615,6.615,0.188,0.157,0.134,25.990,567897
1782481348649,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.990,567930
1782481348682,0,0,0.000,6.624,6.615,0.188,0.157,0.108,25.990,567963
1782481348717,0,0,0.000,6.607,6.615,0.188,0.157,0.151,25.990,567996
1782481348748,0,0,0.000,6.624,6.624,0.188,0.157,0.167,25.990,568029
1782481348781,0,0,0.000,6.624,6.615,0.188,0.157,0.118,25.990,568062
1782481348820,0,0,0.000,6.624,6.615,0.188,0.157,0.118,25.990,568095
1782481348847,0,0,0.000,6.624,6.624,0.157,0.157,0.129,25.990,568128
1782481348880,0,0,0.000,6.624,6.615,0.157,0.157,0.134,25.990,568161
1782481348913,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,568194
1782481348946,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,568227
1782481348979,2,2,0.000,6.624,6.624,0.188,0.157,0.129,25.990,568260
1782481349013,7,7,0.006,6.624,6.624,0.188,0.157,0.124,25.990,568293
1782481349045,10,10,0.000,6.624,6.624,0.157,0.157,0.124,25.990,568326
1782481349078,15,15,0.000,6.624,6.615,0.188,0.157,0.113,25.990,568359
1782481349111,20,20,0.000,6.624,6.624,0.188,0.157,0.124,25.990,568392
1782481349144,22,22,0.000,6.624,6.624,0.188,0.157,0.124,25.990,568425
1782481349177,27,27,0.000,6.624,6.615,0.188,0.188,0.156,25.990,568458
1782481349212,32,32,0.006,6.615,6.615,0.188,0.157,0.129,25.990,568491
1782481349244,35,35,0.000,6.624,6.624,0.188,0.157,0.129,25.990,568524
1782481349278,40,40,0.000,6.624,6.615,0.188,0.157,0.140,25.990,568557
1782481349309,45,45,0.000,6.624,6.615,0.188,0.157,0.129,25.990,568590
1782481349344,47,47,0.000,6.624,6.624,0.188,0.157,0.129,25.990,568623
1782481349375,52,52,0.000,6.624,6.615,0.188,0.157,0.161,25.990,568656
1782481349408,57,57,0.000,6.624,6.624,0.157,0.157,0.129,25.990,568689
1782481349449,62,62,0.000,6.624,6.624,0.188,0.157,0.124,25.990,568722
1782481349474,65,65,0.000,6.615,6.615,0.188,0.157,0.129,25.990,568755
1782481349508,70,70,0.000,6.615,6.624,0.188,0.157,0.129,25.990,568788
1782481349541,72,72,0.000,6.624,6.615,0.220,0.126,0.129,25.990,568821
1782481349573,77,77,0.000,6.624,6.615,0.188,0.188,0.129,25.990,568854
1782481349607,80,80,0.000,6.624,6.615,0.188,0.157,0.129,25.990,568887
1782481349639,85,85,0.000,6.632,6.624,0.188,0.157,0.129,25.990,568920
1782481349675,90,90,0.000,6.624,6.624,0.157,0.188,0.129,25.990,568953
1782481349707,92,92,0.000,6.632,6.615,0.220,0.157,0.124,25.990,568986
1782481349742,97,97,0.000,6.624,6.624,0.188,0.157,0.124,25.990,569019
1782481349772,102,102,0.000,6.615,6.615,0.220,0.157,0.129,25.990,569052
1782481349807,105,105,0.000,6.607,6.607,0.251,0.157,0.124,25.990,569085
1782481349843,110,110,0.000,6.599,6.591,0.220,0.251,0.124,25.990,569118
1782481349872,115,115,0.000,6.607,6.591,0.220,0.220,0.129,25.990,569151
1782481349906,117,117,0.000,6.599,6.599,0.251,0.220,0.124,26.077,569184
1782481349945,122,122,0.000,6.591,6.591,0.282,0.220,0.129,25.990,569217
1782481349979,127,127,0.000,6.582,6.574,0.377,0.251,0.145,25.990,569250
1782481350005,130,130,0.000,6.574,6.566,0.377,0.251,0.140,25.990,569283
1782481350039,135,135,0.000,6.574,6.566,0.471,0.220,0.151,25.990,569316
1782481350072,140,140,0.000,6.566,6.549,0.502,0.314,0.140,25.990,569349
1782481350107,142,142,0.000,6.549,6.541,0.565,0.345,0.188,25.990,569382
1782481350138,147,147,0.000,6.541,6.533,0.565,0.314,0.183,25.990,569415
1782481350172,152,152,0.000,6.549,6.541,0.533,0.282,0.172,25.990,569448
1782481350205,155,155,0.000,6.574,6.557,0.377,0.314,0.172,25.990,569481
1782481350238,160,160,0.000,6.549,6.549,0.439,0.345,0.183,25.990,569514
1782481350272,165,165,0.000,6.574,6.557,0.314,0.345,0.161,25.990,569547
1782481350305,167,167,0.000,6.557,6.557,0.471,0.314,0.172,25.990,569580
1782481350338,172,172,0.000,6.557,6.549,0.439,0.345,0.194,25.990,569613
1782481350371,177,177,0.000,6.557,6.557,0.471,0.282,0.199,25.990,569646
1782481350405,180,180,0.000,6.557,6.541,0.502,0.314,0.172,25.990,569679
1782481350437,185,185,0.000,6.557,6.557,0.439,0.282,0.188,26.077,569712
1782481350471,180,180,0.000,6.557,6.549,0.439,0.314,0.177,25.990,569745
1782481350504,177,177,0.000,6.533,6.524,0.596,0.408,0.204,25.990,569778
1782481350537,182,182,0.000,6.541,6.541,0.533,0.314,0.199,25.990,569811
1782481350575,187,187,0.000,6.566,6.557,0.439,0.251,0.194,25.990,569844
1782481350604,190,190,0.000,6.549,6.541,0.502,0.282,0.183,25.990,569877
1782481350637,195,195,0.000,6.549,6.541,0.439,0.314,0.161,26.077,569910
1782481350670,200,200,0.000,6.533,6.533,0.565,0.408,0.183,25.990,569943
1782481350705,202,202,0.000,6.533,6.516,0.565,0.345,0.188,25.990,569976
1782481350737,207,207,0.006,6.533,6.524,0.565,0.408,0.199,25.990,570009
1782481350770,212,212,0.006,6.524,6.516,0.690,0.377,0.194,25.990,570042
1782481350803,215,215,0.000,6.524,6.508,0.596,0.502,0.194,25.990,570075
1782481350836,220,220,0.000,6.524,6.508,0.722,0.439,0.177,25.990,570108
1782481350870,225,225,0.000,6.516,6.508,0.628,0.408,0.194,25.990,570141
1782481350903,227,227,0.000,6.516,6.508,0.628,0.314,0.167,25.990,570174
1782481350937,232,232,0.006,6.508,6.491,0.690,0.502,0.172,25.990,570207
1782481350970,237,237,0.000,6.508,6.491,0.753,0.439,0.194,26.077,570240
1782481351007,240,240,0.000,6.491,6.483,0.690,0.565,0.199,25.990,570273
1782481351036,245,245,0.000,6.508,6.499,0.690,0.439,0.172,25.990,570306
1782481351073,250,250,0.000,6.491,6.475,0.690,0.596,0.183,25.990,570339
1782481351103,252,252,0.000,6.483,6.475,0.816,0.533,0.204,25.990,570372
1782481351136,257,257,0.000,6.466,6.458,0.879,0.659,0.204,25.990,570405
1782481351174,262,262,0.000,6.458,6.442,0.816,0.816,0.172,25.990,570438
1782481351202,265,265,0.000,6.450,6.433,1.067,0.659,0.194,25.990,570471
1782481351241,270,270,0.006,6.442,6.425,0.847,0.753,0.177,26.077,570504
1782481351269,272,272,0.000,6.450,6.433,0.879,0.690,0.177,25.990,570537
1782481351302,277,277,0.000,6.433,6.417,1.161,0.753,0.183,25.990,570570
1782481351335,282,282,0.006,6.433,6.417,0.879,0.879,0.188,25.990,570603
1782481351368,285,285,0.000,6.442,6.433,0.973,0.628,0.183,25.990,570636
1782481351405,290,290,0.000,6.425,6.417,1.098,0.847,0.177,25.990,570669
1782481351435,295,295,0.000,6.425,6.408,1.067,0.753,0.172,25.990,570702
1782481351468,297,297,0.000,6.425,6.408,1.067,0.784,0.172,25.990,570735
1782481351501,302,302,0.000,6.408,6.392,1.130,0.816,0.172,25.990,570768
1782481351537,307,307,0.000,6.400,6.375,1.130,1.004,0.210,25.990,570801
1782481351570,307,307,0.000,6.408,6.392,1.004,1.035,0.199,25.990,570834
1782481351601,305,305,0.000,6.400,6.384,1.098,0.910,0.183,25.990,570867
1782481351637,300,300,0.000,6.392,6.375,1.161,1.130,0.183,25.990,570900
1782481351667,297,297,0.000,6.408,6.392,1.098,0.816,0.194,25.990,570933
1782481351702,292,292,0.000,6.425,6.408,1.004,0.784,0.177,25.990,570966
1782481351734,287,287,0.000,6.417,6.408,1.004,0.879,0.215,25.990,570999
1782481351775,282,282,0.000,6.417,6.408,1.255,0.690,0.177,25.990,571032
1782481351803,280,280,0.000,6.425,6.400,1.192,0.722,0.199,26.077,571065
1782481351833,275,275,0.000,6.450,6.433,1.004,0.628,0.172,25.990,571098
1782481351868,272,272,0.000,6.425,6.408,1.255,0.690,0.199,25.990,571131
1782481351904,267,267,0.000,6.442,6.425,0.910,0.659,0.172,25.990,571164
1782481351934,262,262,0.000,6.458,6.442,0.847,0.659,0.177,25.990,571197
1782481351966,260,260,0.000,6.458,6.442,0.879,0.596,0.177,25.990,571230
1782481352002,255,255,0.000,6.450,6.442,0.910,0.596,0.194,25.990,571263
1782481352034,250,250,0.000,6.458,6.442,0.941,0.533,0.194,25.990,571296
1782481352068,247,247,0.000,6.466,6.458,0.816,0.533,0.194,25.990,571329
1782481352100,247,247,0.000,6.466,6.458,0.910,0.533,0.210,25.990,571362
1782481352133,252,252,0.000,6.466,6.458,0.910,0.471,0.161,25.990,571395
1782481352166,255,255,0.000,6.475,6.458,0.879,0.471,0.194,25.990,571428
1782481352199,260,260,0.000,6.466,6.450,0.879,0.502,0.199,26.077,571461
1782481352233,265,265,0.000,6.458,6.450,0.847,0.565,0.172,25.990,571494
1782481352266,267,267,0.000,6.442,6.425,1.004,0.565,0.183,25.990,571527
1782481352301,272,272,0.000,6.433,6.417,1.130,0.690,0.204,25.990,571560
1782481352333,277,277,0.000,6.433,6.408,0.879,0.879,0.204,25.990,571593
1782481352367,280,280,0.000,6.425,6.408,1.098,0.722,0.183,25.990,571626
1782481352403,285,285,0.000,6.442,6.425,0.941,0.659,0.188,25.990,571659
1782481352433,290,290,0.000,6.425,6.400,1.098,0.784,0.183,25.990,571692
1782481352466,292,292,0.000,6.417,6.400,1.067,0.784,0.183,25.990,571725
1782481352506,297,297,0.000,6.400,6.392,1.255,0.816,0.188,25.990,571758
1782481352536,302,302,0.000,6.400,6.384,1.098,1.004,0.177,25.990,571791
1782481352565,300,300,0.006,6.392,6.375,1.098,1.004,0.172,25.990,571824
1782481352599,295,295,0.000,6.392,6.375,1.130,0.816,0.188,25.990,571857
1782481352636,290,290,0.000,6.384,6.367,1.318,0.973,0.177,25.990,571890
1782481352665,287,287,0.000,6.392,6.375,1.130,0.847,0.177,25.990,571923
1782481352698,282,282,0.000,6.400,6.384,1.161,0.879,0.177,26.077,571956
1782481352731,280,280,0.000,6.408,6.400,1.255,0.784,0.172,25.990,571989
1782481352774,272,272,0.000,6.425,6.417,0.941,0.690,0.167,25.990,572022
1782481352798,270,270,0.000,6.425,6.417,1.098,0.690,0.199,25.990,572055
1782481352840,265,265,0.000,6.425,6.408,1.130,0.753,0.210,26.077,572088
1782481352873,260,260,0.000,6.442,6.442,0.784,0.690,0.167,25.990,572121
1782481352933,252,252,0.000,6.458,6.450,0.816,0.565,0.194,25.990,572154
1782481352941,252,252,0.000,6.458,6.450,0.879,0.502,0.156,25.990,572187
1782481352974,247,247,0.006,6.450,6.442,1.067,0.502,0.172,26.077,572220
1782481353005,245,245,0.006,6.458,6.458,0.816,0.565,0.134,26.077,572253
1782481353038,240,240,0.000,6.458,6.442,0.816,0.628,0.204,26.077,572286
1782481353071,237,237,0.000,6.475,6.458,0.753,0.439,0.151,25.990,572319
1782481353104,232,232,0.000,6.466,6.450,0.690,0.596,0.161,25.990,572352
1782481353137,227,227,0.000,6.466,6.458,0.847,0.471,0.140,25.990,572385
1782481353170,225,225,0.006,6.475,6.466,0.847,0.439,0.156,25.990,572418
1782481353204,220,220,0.000,6.483,6.466,0.753,0.408,0.161,26.077,572451
1782481353237,215,215,0.000,6.483,6.475,0.690,0.471,0.151,25.990,572484
1782481353274,210,210,0.000,6.499,6.491,0.565,0.377,0.167,25.990,572517
1782481353302,207,207,0.000,6.516,6.508,0.502,0.377,0.177,25.990,572550
1782481353338,202,202,0.000,6.508,6.508,0.565,0.345,0.129,25.990,572583
1782481353368,200,200,0.000,6.508,6.499,0.628,0.408,0.167,25.990,572616
1782481353402,195,195,0.000,6.524,6.516,0.502,0.345,0.129,26.077,572649
1782481353435,190,190,0.000,6.524,6.508,0.502,0.345,0.113,25.990,572682
1782481353468,187,187,0.000,6.524,6.516,0.533,0.314,0.129,25.990,572715
1782481353500,182,182,0.000,6.524,6.516,0.533,0.282,0.134,25.990,572748
1782481353533,177,177,0.000,6.533,6.524,0.408,0.282,0.129,25.990,572781
1782481353566,175,175,0.000,6.541,6.524,0.502,0.282,0.140,25.990,572814
1782481353599,170,170,0.000,6.533,6.524,0.439,0.251,0.129,25.990,572847
1782481353632,167,167,0.000,6.549,6.541,0.439,0.220,0.129,25.990,572880
1782481353665,162,162,0.000,6.541,6.533,0.377,0.251,0.129,25.990,572913
1782481353698,157,157,0.000,6.549,6.541,0.377,0.251,0.129,25.990,572946
1782481353736,152,152,0.000,6.557,6.533,0.345,0.251,0.129,25.990,572979
1782481353764,150,150,0.000,6.557,6.541,0.314,0.220,0.134,25.990,573012
1782481353800,145,145,0.000,6.557,6.549,0.314,0.220,0.129,25.990,573045
1782481353831,142,142,0.000,6.557,6.549,0.282,0.220,0.129,25.990,573078
1782481353863,137,137,0.000,6.566,6.557,0.282,0.220,0.118,26.077,573111
1782481353896,132,132,0.000,6.566,6.566,0.282,0.188,0.124,25.990,573144
1782481353930,130,130,0.000,6.557,6.549,0.314,0.188,0.124,25.990,573177
1782481353962,125,125,0.000,6.557,6.557,0.345,0.188,0.124,25.990,573210
1782481353995,120,120,0.006,6.557,6.549,0.377,0.220,0.129,25.990,573243
1782481354028,117,117,0.006,6.566,6.541,0.345,0.220,0.129,25.990,573276
