t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782481273542,0,0,0.000,6.615,6.607,0.188,0.157,0.129,25.990,493383
1782481273575,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,493416
1782481273608,0,0,0.006,6.624,6.607,0.188,0.157,0.129,25.990,493449
1782481273640,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.990,493482
1782481273673,0,0,0.000,6.615,6.615,0.188,0.157,0.156,25.990,493515
1782481273707,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,493548
1782481273739,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,493581
1782481273773,0,0,0.000,6.624,6.615,0.220,0.157,0.172,25.990,493614
1782481273806,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,493647
1782481273840,0,0,0.000,6.615,6.615,0.157,0.157,0.129,25.990,493680
1782481273876,0,0,0.000,6.615,6.607,0.157,0.157,0.140,25.990,493713
1782481273906,0,0,0.000,6.615,6.607,0.188,0.157,0.124,25.990,493746
1782481273939,0,0,0.000,6.624,6.607,0.188,0.157,0.129,25.990,493779
1782481273984,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,493812
1782481274005,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.990,493845
1782481274038,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,493878
1782481274072,0,0,0.000,6.615,6.615,0.188,0.188,0.134,25.990,493911
1782481274105,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.990,493944
1782481274138,0,0,0.000,6.615,6.615,0.157,0.157,0.129,25.990,493977
1782481274171,0,0,0.000,6.632,6.615,0.188,0.157,0.124,25.904,494010
1782481274204,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,494043
1782481274238,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,494076
1782481274288,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,494109
1782481274308,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,494142
1782481274337,0,0,0.006,6.624,6.615,0.188,0.157,0.156,25.990,494175
1782481274374,0,0,0.000,6.615,6.607,0.188,0.126,0.194,25.990,494208
1782481274404,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,494241
1782481274437,0,0,0.000,6.624,6.607,0.157,0.157,0.199,25.990,494274
1782481274476,0,0,0.000,6.607,6.607,0.188,0.157,0.194,25.990,494307
1782481274504,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.990,494340
1782481274537,0,0,0.000,6.624,6.607,0.188,0.157,0.183,25.990,494373
1782481274581,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,494406
1782481274604,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.990,494439
1782481274637,0,0,0.000,6.607,6.615,0.188,0.157,0.177,25.990,494472
1782481274670,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.990,494505
1782481274703,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,494538
1782481274738,0,0,0.000,6.607,6.607,0.188,0.157,0.183,25.990,494571
1782481274770,0,0,0.000,6.615,6.607,0.157,0.157,0.167,25.990,494604
1782481274804,0,0,0.000,6.615,6.615,0.188,0.157,0.156,25.990,494637
1782481274837,0,0,0.000,6.607,6.607,0.188,0.157,0.167,25.990,494670
1782481274870,0,0,0.000,6.615,6.607,0.188,0.188,0.194,25.990,494703
1782481274903,0,0,0.000,6.615,6.607,0.157,0.157,0.199,25.990,494736
1782481274936,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,494769
1782481274969,0,0,0.000,6.615,6.607,0.220,0.157,0.194,25.990,494802
1782481275003,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.990,494835
1782481275036,0,0,0.000,6.615,6.607,0.188,0.188,0.194,25.990,494868
1782481275069,0,0,0.000,6.615,6.607,0.188,0.188,0.183,25.990,494901
1782481275103,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.990,494934
1782481275136,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,494967
1782481275174,0,0,0.000,6.615,6.607,0.188,0.188,0.177,25.990,495000
1782481275206,0,0,0.000,6.615,6.615,0.188,0.157,0.177,25.990,495033
1782481275235,0,0,0.000,6.615,6.607,0.188,0.188,0.172,25.990,495066
1782481275269,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,495099
1782481275302,0,0,0.000,6.624,6.607,0.188,0.157,0.177,25.990,495132
1782481275335,0,0,0.000,6.615,6.607,0.188,0.157,0.204,25.990,495165
1782481275370,0,0,0.000,6.607,6.607,0.188,0.157,0.199,25.990,495198
1782481275402,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,495231
1782481275435,0,0,0.000,6.615,6.607,0.188,0.126,0.194,25.990,495264
1782481275482,0,0,0.000,6.607,6.607,0.188,0.157,0.183,25.990,495297
1782481275502,0,0,0.000,6.615,6.607,0.188,0.157,0.134,25.990,495330
1782481275535,0,0,0.000,6.615,6.607,0.157,0.157,0.172,25.990,495363
1782481275568,0,0,0.000,6.615,6.607,0.157,0.157,0.177,25.990,495396
1782481275610,0,0,0.000,6.615,6.615,0.157,0.157,0.167,25.990,495429
1782481275635,0,0,0.000,6.624,6.615,0.188,0.157,0.134,25.990,495462
1782481275668,0,0,0.000,6.615,6.607,0.188,0.188,0.199,25.990,495495
1782481275705,0,0,0.000,6.615,6.607,0.157,0.157,0.172,25.990,495528
1782481275734,0,0,0.000,6.615,6.607,0.188,0.188,0.167,25.990,495561
1782481275767,0,0,0.000,6.607,6.607,0.157,0.157,0.188,25.990,495594
1782481275808,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,495627
1782481275834,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,495660
1782481275884,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,495693
1782481275928,0,0,0.000,6.624,6.607,0.188,0.157,0.140,25.990,495726
1782481275938,0,0,0.000,6.615,6.615,0.188,0.157,0.140,25.990,495759
1782481275972,0,0,0.000,6.615,6.607,0.188,0.188,0.194,25.990,495792
1782481276000,0,0,0.000,6.615,6.607,0.188,0.188,0.183,25.990,495825
1782481276033,0,0,0.000,6.615,6.607,0.188,0.126,0.161,25.990,495858
1782481276066,0,0,0.000,6.607,6.607,0.188,0.157,0.183,25.990,495891
1782481276099,0,0,0.000,6.615,6.599,0.188,0.157,0.172,25.990,495924
1782481276133,0,0,0.000,6.615,6.624,0.188,0.157,0.172,25.990,495957
1782481276166,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.990,495990
1782481276200,0,0,0.000,6.615,6.607,0.157,0.188,0.167,25.990,496023
1782481276243,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,496056
1782481276267,0,0,0.006,6.624,6.615,0.188,0.157,0.140,25.990,496089
1782481276299,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.904,496122
1782481276333,0,0,0.000,6.607,6.615,0.157,0.157,0.194,25.990,496155
1782481276366,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.990,496188
1782481276400,0,0,0.000,6.615,6.599,0.188,0.157,0.177,25.990,496221
1782481276434,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,496254
1782481276465,0,0,0.000,6.624,6.607,0.188,0.126,0.172,25.990,496287
1782481276499,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,496320
1782481276532,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,496353
1782481276567,0,0,0.000,6.615,6.607,0.188,0.126,0.172,25.990,496386
1782481276598,0,0,0.000,6.615,6.615,0.188,0.157,0.183,25.990,496419
1782481276631,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,496452
1782481276665,0,0,0.000,6.615,6.615,0.157,0.157,0.199,25.990,496485
1782481276698,0,0,0.000,6.615,6.607,0.157,0.157,0.194,25.990,496518
1782481276732,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.990,496551
1782481276765,0,0,0.000,6.607,6.607,0.188,0.157,0.167,25.990,496584
1782481276799,0,0,0.000,6.624,6.607,0.157,0.157,0.183,25.990,496617
1782481276832,0,0,0.006,6.607,6.607,0.188,0.157,0.177,25.990,496650
1782481276868,0,0,0.000,6.624,6.607,0.188,0.188,0.183,25.990,496683
1782481276898,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,496716
1782481276940,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,496749
1782481276974,0,0,0.000,6.607,6.607,0.188,0.126,0.177,25.990,496782
1782481276997,0,0,0.000,6.615,6.607,0.157,0.157,0.172,25.990,496815
1782481277040,0,0,0.000,6.615,6.607,0.157,0.157,0.194,25.990,496848
1782481277073,0,0,0.000,6.615,6.615,0.188,0.157,0.183,25.990,496881
1782481277105,0,0,0.000,6.607,6.607,0.188,0.157,0.194,25.990,496914
1782481277141,0,0,0.000,6.624,6.607,0.188,0.157,0.199,25.990,496947
1782481277172,0,0,0.000,6.624,6.607,0.188,0.157,0.124,25.990,496980
1782481277205,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,497013
1782481277242,0,0,0.000,6.615,6.607,0.157,0.157,0.188,25.990,497046
1782481277270,0,0,0.000,6.607,6.615,0.188,0.157,0.113,25.990,497079
1782481277304,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.990,497112
1782481277343,0,0,0.000,6.615,6.607,0.188,0.188,0.156,25.990,497145
1782481277369,0,0,0.000,6.615,6.615,0.188,0.157,0.161,25.990,497178
1782481277402,0,0,0.000,6.615,6.615,0.188,0.157,0.118,25.990,497211
1782481277435,0,0,0.000,6.615,6.615,0.188,0.157,0.108,25.990,497244
1782481277469,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.904,497277
1782481277502,0,0,0.000,6.615,6.624,0.188,0.157,0.129,25.990,497310
1782481277541,0,0,0.000,6.615,6.615,0.157,0.188,0.124,25.990,497343
1782481277584,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,497376
1782481277600,0,0,0.000,6.632,6.615,0.188,0.157,0.134,25.990,497409
1782481277633,0,0,0.000,6.624,6.615,0.188,0.126,0.129,25.990,497442
1782481277667,0,0,0.000,6.615,6.615,0.188,0.157,0.156,25.990,497475
1782481277699,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,497508
1782481277732,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,497541
1782481277766,0,0,0.000,6.615,6.624,0.188,0.126,0.134,25.990,497574
1782481277798,0,0,0.000,6.615,6.615,0.188,0.126,0.129,25.990,497607
1782481277833,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,497640
1782481277876,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,497673
1782481277899,0,0,0.000,6.624,6.624,0.188,0.157,0.151,25.990,497706
1782481277931,0,0,0.000,6.624,6.624,0.188,0.157,0.129,25.990,497739
1782481277965,0,0,0.000,6.615,6.607,0.157,0.157,0.129,25.990,497772
1782481277996,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,497805
1782481278029,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,497838
1782481278072,0,0,0.000,6.624,6.615,0.157,0.157,0.151,25.990,497871
1782481278096,0,0,0.000,6.624,6.607,0.188,0.157,0.156,25.990,497904
1782481278128,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.990,497937
1782481278164,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,497970
1782481278195,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,498003
1782481278228,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,498036
1782481278265,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.990,498069
1782481278294,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,498102
1782481278327,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,498135
1782481278363,0,0,0.000,6.624,6.624,0.188,0.157,0.124,25.990,498168
1782481278394,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,498201
1782481278426,0,0,0.000,6.615,6.607,0.188,0.188,0.129,25.990,498234
1782481278460,0,0,0.000,6.615,6.615,0.188,0.157,0.124,25.990,498267
1782481278493,0,0,0.000,6.624,6.615,0.188,0.188,0.134,25.990,498300
1782481278526,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,498333
1782481278560,0,0,0.000,6.624,6.615,0.188,0.188,0.124,25.990,498366
1782481278594,0,0,0.000,6.615,6.615,0.188,0.157,0.129,25.990,498399
1782481278626,0,0,0.000,6.615,6.615,0.188,0.188,0.129,25.990,498432
1782481278659,0,0,0.000,6.624,6.615,0.157,0.157,0.124,25.990,498465
1782481278695,0,0,0.000,6.624,6.607,0.188,0.157,0.140,25.990,498498
1782481278727,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,498531
1782481278760,0,0,0.000,6.615,6.615,0.188,0.157,0.188,25.990,498564
1782481278792,0,0,0.000,6.624,6.615,0.157,0.157,0.177,25.990,498597
1782481278828,0,0,0.000,6.624,6.607,0.188,0.157,0.188,25.990,498630
1782481278859,0,0,0.000,6.624,6.615,0.188,0.126,0.194,25.990,498663
1782481278894,0,0,0.000,6.615,6.615,0.188,0.126,0.161,25.990,498696
1782481278926,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,498729
1782481278959,0,0,0.000,6.624,6.607,0.188,0.157,0.199,25.990,498762
1782481278995,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.990,498795
1782481279025,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,498828
1782481279059,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,498861
1782481279092,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,498894
1782481279127,0,0,0.000,6.624,6.607,0.188,0.157,0.161,25.990,498927
1782481279158,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,498960
1782481279200,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.990,498993
1782481279225,0,0,0.000,6.607,6.607,0.188,0.126,0.210,25.990,499026
1782481279258,0,0,0.000,6.607,6.615,0.188,0.188,0.183,25.990,499059
1782481279292,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.990,499092
1782481279324,0,0,0.000,6.607,6.607,0.188,0.157,0.161,25.990,499125
1782481279358,0,0,0.000,6.607,6.607,0.188,0.157,0.204,25.990,499158
1782481279392,0,0,0.000,6.624,6.607,0.220,0.157,0.183,25.990,499191
1782481279425,0,0,0.000,6.615,6.607,0.188,0.188,0.188,25.990,499224
1782481279458,0,0,0.000,6.607,6.607,0.188,0.126,0.188,25.990,499257
1782481279491,0,0,0.006,6.615,6.607,0.188,0.157,0.188,25.990,499290
1782481279524,0,0,0.000,6.624,6.607,0.188,0.157,0.167,25.990,499323
1782481279557,0,0,0.000,6.615,6.607,0.157,0.157,0.210,25.990,499356
1782481279597,0,0,0.000,6.607,6.607,0.188,0.188,0.172,25.990,499389
1782481279624,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,499422
1782481279658,0,0,0.000,6.615,6.615,0.188,0.157,0.172,25.990,499455
1782481279691,0,0,0.000,6.615,6.607,0.188,0.188,0.172,25.990,499488
1782481279731,0,0,0.000,6.615,6.615,0.188,0.157,0.183,25.990,499521
1782481279757,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.990,499554
1782481279790,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,499587
1782481279823,0,0,0.000,6.615,6.615,0.157,0.157,0.161,25.990,499620
1782481279856,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,499653
1782481279890,0,0,0.000,6.615,6.607,0.188,0.126,0.177,25.990,499686
1782481279923,0,0,0.000,6.615,6.615,0.188,0.126,0.167,25.990,499719
1782481279957,0,0,0.000,6.624,6.607,0.188,0.188,0.172,25.990,499752
1782481279990,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,499785
1782481280023,0,0,0.000,6.615,6.607,0.157,0.157,0.183,25.990,499818
1782481280056,0,0,0.000,6.615,6.607,0.188,0.188,0.172,25.990,499851
1782481280089,0,0,0.000,6.615,6.615,0.188,0.188,0.172,25.990,499884
1782481280129,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,499917
1782481280156,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,499950
1782481280190,0,0,0.000,6.615,6.607,0.157,0.157,0.183,25.990,499983
1782481280224,0,0,0.000,6.615,6.607,0.188,0.188,0.177,25.990,500016
1782481280256,0,0,0.000,6.624,6.607,0.188,0.157,0.183,25.990,500049
1782481280289,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.904,500082
1782481280325,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,500115
1782481280357,0,0,0.006,6.607,6.607,0.188,0.157,0.188,25.990,500148
1782481280390,0,0,0.000,6.624,6.607,0.188,0.157,0.172,25.990,500181
1782481280424,0,0,0.000,6.615,6.607,0.157,0.157,0.172,25.990,500214
1782481280455,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,500247
1782481280488,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.990,500280
1782481280532,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,500313
1782481280555,0,0,0.000,6.615,6.607,0.188,0.157,0.167,25.990,500346
1782481280588,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,500379
1782481280621,0,0,0.000,6.607,6.607,0.188,0.157,0.194,25.990,500412
1782481280654,0,0,0.000,6.615,6.615,0.188,0.157,0.167,25.990,500445
1782481280687,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.990,500478
1782481280724,0,0,0.000,6.615,6.615,0.188,0.157,0.199,25.990,500511
1782481280754,0,0,0.000,6.607,6.607,0.188,0.157,0.199,25.990,500544
1782481280792,0,0,0.000,6.607,6.607,0.188,0.157,0.172,25.990,500577
1782481280831,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,500610
1782481280855,0,0,0.000,6.624,6.607,0.188,0.157,0.161,25.990,500643
1782481280888,0,0,0.000,6.624,6.615,0.157,0.157,0.183,25.990,500676
1782481280924,0,0,0.000,6.615,6.607,0.157,0.157,0.188,25.990,500709
1782481280954,0,0,0.000,6.615,6.607,0.157,0.157,0.199,25.990,500742
1782481280987,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.990,500775
1782481281020,0,0,0.000,6.615,6.615,0.188,0.157,0.183,25.990,500808
1782481281053,0,0,0.000,6.624,6.624,0.188,0.157,0.161,25.990,500841
1782481281100,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,500874
1782481281121,0,0,0.000,6.615,6.607,0.188,0.157,0.161,25.990,500907
1782481281153,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,500940
1782481281186,0,0,0.000,6.615,6.607,0.188,0.157,0.172,25.990,500973
1782481281219,0,0,0.000,6.615,6.607,0.188,0.157,0.188,25.990,501006
1782481281254,0,0,0.000,6.607,6.615,0.188,0.157,0.177,25.990,501039
1782481281286,0,0,0.000,6.615,6.607,0.188,0.188,0.194,25.990,501072
1782481281322,0,0,0.000,6.624,6.607,0.188,0.157,0.183,25.990,501105
1782481281355,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,501138
1782481281395,0,0,0.000,6.615,6.615,0.188,0.157,0.161,25.990,501171
1782481281428,0,0,0.000,6.615,6.607,0.188,0.157,0.177,25.990,501204
1782481281461,0,0,0.000,6.624,6.607,0.188,0.157,0.194,25.990,501237
1782481281494,0,0,0.000,6.615,6.607,0.157,0.157,0.199,25.990,501270
1782481281527,0,0,0.000,6.624,6.607,0.188,0.157,0.188,25.990,501303
1782481281562,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.990,501336
1782481281593,0,0,0.000,6.624,6.607,0.188,0.126,0.177,25.990,501369
1782481281627,0,0,0.000,6.607,6.615,0.188,0.157,0.161,25.990,501402
1782481281660,0,0,0.000,6.624,6.615,0.188,0.157,0.161,25.990,501435
1782481281697,0,0,0.000,6.624,6.615,0.188,0.157,0.172,25.990,501468
1782481281725,0,0,0.000,6.624,6.615,0.157,0.157,0.140,25.990,501501
1782481281760,0,0,0.000,6.615,6.615,0.157,0.157,0.145,25.990,501534
1782481281791,0,0,0.000,6.624,6.615,0.188,0.157,0.167,25.904,501567
1782481281824,0,0,0.000,6.615,6.615,0.188,0.126,0.145,25.990,501600
1782481281857,0,0,0.000,6.624,6.615,0.188,0.157,0.108,25.990,501633
1782481281892,0,0,0.000,6.624,6.615,0.188,0.157,0.118,25.990,501666
1782481281924,0,0,0.000,6.624,6.607,0.188,0.157,0.151,25.990,501699
1782481281956,0,0,0.000,6.624,6.615,0.188,0.157,0.108,25.990,501732
1782481281990,0,0,0.000,6.624,6.607,0.188,0.157,0.129,25.990,501765
1782481282023,0,0,0.000,6.624,6.607,0.157,0.126,0.134,25.990,501798
1782481282056,0,0,0.000,6.624,6.607,0.157,0.188,0.129,25.990,501831
1782481282089,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,501864
1782481282122,0,0,0.000,6.624,6.615,0.188,0.126,0.124,25.990,501897
1782481282171,0,0,0.000,6.624,6.615,0.188,0.188,0.118,25.990,501930
1782481282193,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,501963
1782481282220,0,0,0.000,6.624,6.624,0.188,0.157,0.156,25.990,501996
1782481282259,0,0,0.000,6.624,6.615,0.188,0.157,0.151,25.904,502029
1782481282286,0,0,0.000,6.624,6.615,0.188,0.157,0.151,25.990,502062
1782481282320,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,502095
1782481282352,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,502128
1782481282386,0,0,0.000,6.624,6.615,0.157,0.157,0.129,25.990,502161
1782481282419,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,502194
1782481282452,0,0,0.006,6.624,6.615,0.188,0.157,0.129,25.990,502227
1782481282485,0,0,0.000,6.624,6.615,0.188,0.157,0.134,25.990,502260
1782481282518,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,502293
1782481282550,0,0,0.000,6.624,6.615,0.157,0.157,0.129,25.990,502326
1782481282583,0,0,0.000,6.624,6.615,0.157,0.157,0.129,25.990,502359
1782481282617,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,502392
1782481282649,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,502425
1782481282682,0,0,0.000,6.624,6.615,0.157,0.157,0.129,25.990,502458
1782481282716,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,502491
1782481282750,0,0,0.006,6.624,6.615,0.188,0.157,0.129,25.990,502524
1782481282786,0,0,0.000,6.624,6.607,0.188,0.157,0.129,25.990,502557
1782481282816,0,0,0.000,6.624,6.624,0.188,0.157,0.124,25.990,502590
1782481282849,0,0,0.006,6.624,6.615,0.188,0.157,0.129,25.990,502623
1782481282885,0,0,0.000,6.615,6.624,0.188,0.157,0.124,25.990,502656
1782481282916,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,502689
1782481282955,0,0,0.000,6.624,6.615,0.188,0.157,0.129,25.990,502722
1782481283002,0,0,0.000,6.624,6.615,0.157,0.126,0.134,25.990,502755
1782481283017,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,502788
1782481283049,0,0,0.006,6.624,6.615,0.188,0.126,0.129,25.990,502821
1782481283081,0,0,0.000,6.624,6.615,0.188,0.157,0.124,25.990,502854
1782481283115,0,0,0.000,6.624,6.615,0.188,0.157,0.156,25.990,502887
1782481283148,0,0,0.000,6.624,6.607,0.188,0.188,0.145,25.990,502920
1782481283181,0,0,0.000,6.624,6.615,0.188,0.157,0.145,25.990,502953
1782481283215,0,0,0.000,6.624,6.615,0.188,0.157,0.172,25.990,502986
1782481283248,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.990,503019
1782481283283,0,0,0.000,6.624,6.607,0.157,0.157,0.172,25.990,503052
