t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782536750948,0,0,0.000,6.549,6.541,0.188,0.157,0.215,25.215,752532
1782536750982,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,752565
1782536751017,0,0,0.000,6.549,6.541,0.188,0.157,0.215,25.215,752598
1782536751051,0,0,0.000,6.541,6.533,0.157,0.126,0.312,25.043,752631
1782536751082,0,0,0.000,6.541,6.541,0.188,0.157,0.210,25.129,752664
1782536751114,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,752697
1782536751149,0,0,0.000,6.541,6.541,0.188,0.157,0.306,25.129,752730
1782536751184,0,0,0.000,6.557,6.541,0.157,0.157,0.215,25.129,752763
1782536751214,0,0,0.000,6.541,6.533,0.126,0.157,0.344,25.043,752796
1782536751247,0,0,0.000,6.549,6.541,0.220,0.157,0.210,25.129,752829
1782536751281,0,0,0.000,6.533,6.533,0.188,0.157,0.344,25.129,752862
1782536751314,0,0,0.000,6.549,6.541,0.157,0.188,0.210,25.043,752895
1782536751347,0,0,0.000,6.549,6.533,0.188,0.157,0.344,25.129,752928
1782536751381,0,0,0.000,6.541,6.541,0.157,0.188,0.263,25.215,752961
1782536751413,0,0,0.000,6.549,6.549,0.188,0.188,0.226,25.129,752994
1782536751446,0,0,0.000,6.541,6.541,0.188,0.157,0.226,25.129,753027
1782536751480,0,0,0.006,6.541,6.541,0.220,0.157,0.263,25.129,753060
1782536751523,0,0,0.000,6.549,6.541,0.188,0.157,0.215,25.129,753093
1782536751548,0,0,0.000,6.524,6.524,0.188,0.126,0.387,25.043,753126
1782536751579,0,0,0.000,6.541,6.533,0.188,0.157,0.274,25.129,753159
1782536751614,0,0,0.000,6.541,6.541,0.188,0.157,0.419,25.215,753192
1782536751646,0,0,0.000,6.541,6.549,0.220,0.188,0.226,25.129,753225
1782536751679,0,0,0.000,6.549,6.533,0.157,0.157,0.301,25.129,753258
1782536751713,0,0,0.006,6.549,6.541,0.188,0.220,0.237,25.129,753291
1782536751747,0,0,0.000,6.549,6.541,0.251,0.188,0.220,25.129,753324
1782536751779,0,0,0.000,6.533,6.524,0.188,0.157,0.441,25.043,753357
1782536751813,0,0,0.000,6.549,6.549,0.126,0.157,0.215,25.129,753390
1782536751846,0,0,0.000,6.549,6.541,0.220,0.188,0.220,25.129,753423
1782536751878,0,0,0.000,6.549,6.541,0.188,0.157,0.237,25.129,753456
1782536751912,0,0,0.000,6.541,6.541,0.188,0.157,0.237,25.129,753489
1782536751945,0,0,0.000,6.549,6.541,0.188,0.188,0.220,25.129,753522
1782536751978,0,0,0.000,6.557,6.549,0.188,0.157,0.220,25.129,753555
1782536752044,0,0,0.006,6.541,6.541,0.188,0.157,0.242,25.129,753588
1782536752049,0,0,0.000,6.541,6.533,0.188,0.126,0.323,25.129,753621
1782536752102,0,0,0.000,6.549,6.549,0.188,0.188,0.210,25.129,753654
1782536752112,0,0,0.000,6.541,6.541,0.126,0.126,0.220,25.129,753687
1782536752145,0,0,0.000,6.541,6.541,0.188,0.157,0.210,25.129,753720
1782536752183,0,0,0.000,6.549,6.533,0.220,0.157,0.242,25.129,753753
1782536752213,0,0,0.000,6.549,6.549,0.126,0.188,0.210,25.043,753786
1782536752246,0,0,0.000,6.557,6.533,0.157,0.188,0.210,25.129,753819
1782536752278,0,0,0.000,6.541,6.541,0.188,0.157,0.226,25.129,753852
1782536752313,0,0,0.006,6.541,6.541,0.188,0.188,0.215,25.129,753885
1782536752345,0,0,0.000,6.549,6.541,0.188,0.157,0.215,25.129,753918
1782536752377,0,0,0.006,6.557,6.549,0.157,0.188,0.210,25.215,753951
1782536752413,0,0,0.000,6.549,6.533,0.188,0.220,0.220,25.129,753984
1782536752444,0,0,0.000,6.549,6.549,0.157,0.157,0.237,25.129,754017
1782536752478,0,0,0.000,6.541,6.541,0.188,0.188,0.258,25.129,754050
1782536752516,0,0,0.000,6.541,6.557,0.188,0.157,0.215,25.129,754083
1782536752544,0,0,0.000,6.541,6.549,0.188,0.126,0.210,25.129,754116
1782536752577,0,0,0.006,6.541,6.533,0.188,0.126,0.215,25.129,754149
1782536752611,0,0,0.000,6.533,6.524,0.188,0.157,0.312,25.129,754182
1782536752647,0,0,0.000,6.541,6.541,0.188,0.157,0.220,25.129,754215
1782536752683,0,0,0.000,6.549,6.541,0.157,0.157,0.237,25.129,754248
1782536752710,0,0,0.000,6.549,6.533,0.188,0.157,0.237,25.129,754281
1782536752743,0,0,0.000,6.549,6.541,0.188,0.157,0.204,25.043,754314
1782536752776,0,0,0.000,6.549,6.541,0.157,0.157,0.215,25.129,754347
1782536752810,0,0,0.006,6.533,6.541,0.188,0.188,0.226,25.043,754380
1782536752845,0,0,0.000,6.541,6.541,0.188,0.157,0.226,25.129,754413
1782536752877,0,0,0.000,6.549,6.557,0.126,0.188,0.210,25.129,754446
1782536752910,0,0,0.012,6.541,6.533,0.220,0.157,0.226,25.129,754479
1782536752944,0,0,0.000,6.541,6.541,0.188,0.157,0.210,25.129,754512
1782536752976,0,0,0.000,6.541,6.541,0.188,0.157,0.237,25.129,754545
1782536753013,0,0,0.012,6.549,6.541,0.157,0.157,0.231,25.129,754578
1782536753045,0,0,0.000,6.566,6.541,0.188,0.126,0.226,25.129,754611
1782536753075,0,0,0.000,6.541,6.541,0.157,0.157,0.360,25.129,754644
1782536753109,0,0,0.000,6.541,6.533,0.157,0.157,0.210,25.129,754677
1782536753143,0,0,0.000,6.549,6.557,0.157,0.157,0.231,25.129,754710
1782536753176,0,0,0.006,6.549,6.541,0.188,0.157,0.199,25.129,754743
1782536753208,0,0,0.006,6.549,6.557,0.157,0.157,0.220,25.043,754776
1782536753242,0,0,0.006,6.541,6.533,0.157,0.126,0.269,25.215,754809
1782536753276,0,0,0.000,6.549,6.541,0.188,0.157,0.231,25.129,754842
1782536753308,0,0,0.000,6.549,6.541,0.157,0.157,0.242,25.129,754875
1782536753341,0,0,0.000,6.541,6.541,0.188,0.157,0.220,25.129,754908
1782536753384,0,0,0.000,6.541,6.541,0.188,0.157,0.280,25.043,754941
1782536753408,0,0,0.000,6.541,6.533,0.220,0.157,0.274,25.129,754974
1782536753441,0,0,0.000,6.541,6.533,0.157,0.188,0.312,25.129,755007
1782536753475,0,0,0.000,6.549,6.541,0.188,0.157,0.237,25.129,755040
1782536753508,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,755073
1782536753541,0,0,0.000,6.557,6.541,0.188,0.157,0.215,25.129,755106
1782536753575,0,0,0.000,6.549,6.541,0.157,0.157,0.220,25.215,755139
1782536753607,0,0,0.000,6.541,6.541,0.157,0.157,0.210,25.129,755172
1782536753650,0,0,0.000,6.533,6.533,0.157,0.126,0.247,25.129,755205
1782536753701,0,0,0.000,6.549,6.549,0.188,0.157,0.215,25.215,755238
1782536753707,0,0,0.000,6.549,6.549,0.157,0.157,0.215,25.129,755271
1782536753744,0,0,0.000,6.549,6.541,0.188,0.157,0.204,25.129,755304
1782536753774,0,0,0.000,6.549,6.541,0.188,0.157,0.220,25.043,755337
1782536753807,0,0,0.000,6.549,6.541,0.126,0.188,0.210,25.129,755370
1782536753840,0,0,0.000,6.549,6.549,0.188,0.126,0.247,25.129,755403
1782536753876,0,0,0.000,6.549,6.541,0.157,0.188,0.210,25.129,755436
1782536753909,0,0,0.000,6.549,6.541,0.126,0.188,0.242,25.043,755469
1782536753945,0,0,0.000,6.549,6.541,0.157,0.126,0.215,25.129,755502
1782536753973,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,755535
1782536754009,0,0,0.000,6.541,6.541,0.188,0.188,0.231,25.129,755568
1782536754040,0,0,0.006,6.541,6.541,0.188,0.157,0.215,25.129,755601
1782536754083,0,0,0.000,6.541,6.549,0.126,0.188,0.215,25.129,755634
1782536754116,0,0,0.000,6.549,6.541,0.188,0.157,0.226,25.129,755667
1782536754149,0,0,0.000,6.549,6.541,0.188,0.157,0.247,25.129,755700
1782536754182,0,0,0.000,6.549,6.541,0.188,0.157,0.237,25.043,755733
1782536754215,0,0,0.000,6.541,6.549,0.126,0.157,0.237,25.043,755766
1782536754248,0,0,0.000,6.549,6.549,0.188,0.126,0.231,25.129,755799
1782536754281,0,0,0.000,6.541,6.549,0.188,0.157,0.220,25.129,755832
1782536754314,0,0,0.000,6.549,6.549,0.157,0.188,0.242,25.129,755865
1782536754348,0,0,0.000,6.549,6.541,0.188,0.157,0.215,25.129,755898
1782536754380,0,0,0.000,6.549,6.541,0.188,0.094,0.215,25.129,755931
1782536754412,0,0,0.006,6.549,6.541,0.188,0.157,0.226,25.129,755964
1782536754446,0,0,0.000,6.557,6.541,0.157,0.157,0.210,25.129,755997
1782536754479,0,0,0.006,6.549,6.541,0.188,0.188,0.220,25.043,756030
1782536754512,0,0,0.000,6.557,6.549,0.188,0.157,0.215,25.129,756063
1782536754546,0,0,0.006,6.549,6.541,0.188,0.157,0.204,25.129,756096
1782536754578,0,0,0.000,6.549,6.533,0.188,0.157,0.231,25.129,756129
1782536754611,0,0,0.000,6.549,6.541,0.188,0.126,0.210,25.129,756162
1782536754657,0,0,0.000,6.557,6.541,0.188,0.188,0.204,25.129,756195
1782536754686,0,0,0.006,6.541,6.541,0.188,0.157,0.204,25.129,756228
1782536754709,0,0,0.000,6.549,6.541,0.188,0.157,0.204,25.129,756261
1782536754742,0,0,0.000,6.549,6.549,0.188,0.157,0.194,25.129,756294
1782536754775,0,0,0.000,6.549,6.533,0.188,0.126,0.204,25.129,756327
1782536754809,0,0,0.000,6.541,6.541,0.220,0.188,0.258,25.129,756360
1782536754847,0,0,0.000,6.557,6.541,0.188,0.126,0.199,25.129,756393
1782536754877,0,0,0.000,6.541,6.533,0.220,0.188,0.301,25.129,756426
1782536754907,0,0,0.000,6.549,6.541,0.188,0.157,0.204,25.129,756459
1782536754941,0,0,0.000,6.557,6.541,0.188,0.157,0.199,25.129,756492
1782536754984,0,0,0.006,6.549,6.541,0.188,0.188,0.204,25.129,756525
1782536755013,0,0,0.006,6.549,6.549,0.157,0.157,0.204,25.129,756558
1782536755049,0,0,0.000,6.533,6.541,0.220,0.157,0.231,25.215,756591
1782536755081,0,0,0.000,6.557,6.541,0.188,0.157,0.199,25.129,756624
1782536755105,0,0,0.000,6.533,6.524,0.188,0.188,0.430,25.129,756657
1782536755148,0,0,0.000,6.541,6.541,0.157,0.188,0.296,25.043,756690
1782536755171,0,0,0.000,6.541,6.524,0.188,0.157,0.296,25.129,756723
1782536755204,0,0,0.000,6.533,6.541,0.157,0.188,0.253,25.129,756756
1782536755239,0,0,0.000,6.541,6.533,0.188,0.157,0.253,25.129,756789
1782536755273,0,0,0.000,6.549,6.541,0.188,0.188,0.199,25.129,756822
1782536755312,0,0,0.000,6.549,6.541,0.126,0.157,0.215,25.129,756855
1782536755340,0,0,0.000,6.541,6.541,0.251,0.157,0.258,25.043,756888
1782536755370,0,0,0.000,6.541,6.541,0.157,0.188,0.263,25.129,756921
1782536755403,0,0,0.000,6.549,6.549,0.220,0.157,0.194,25.129,756954
1782536755441,0,0,0.000,6.557,6.549,0.188,0.126,0.215,25.043,756987
1782536755469,0,0,0.006,6.549,6.533,0.188,0.157,0.194,25.129,757020
1782536755509,0,0,0.000,6.549,6.524,0.220,0.126,0.204,25.129,757053
1782536755537,0,0,0.000,6.541,6.541,0.188,0.157,0.204,25.129,757086
1782536755569,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,757119
1782536755603,0,0,0.006,6.557,6.541,0.157,0.126,0.226,25.129,757152
1782536755636,0,0,0.000,6.549,6.541,0.188,0.188,0.199,25.129,757185
1782536755669,0,0,0.000,6.549,6.541,0.188,0.157,0.269,25.129,757218
1782536755713,0,0,0.000,6.549,6.533,0.188,0.157,0.226,25.129,757251
1782536755736,0,0,0.000,6.549,6.541,0.188,0.157,0.247,25.129,757284
1782536755768,0,0,0.000,6.533,6.549,0.188,0.157,0.247,25.129,757317
1782536755801,0,0,0.000,6.541,6.541,0.188,0.157,0.220,25.129,757350
1782536755836,0,0,0.006,6.541,6.524,0.157,0.126,0.425,25.129,757383
1782536755869,0,0,0.000,6.541,6.541,0.188,0.157,0.258,25.129,757416
1782536755902,0,0,0.000,6.533,6.533,0.126,0.188,0.312,25.129,757449
1782536755937,0,0,0.000,6.549,6.541,0.220,0.157,0.199,25.129,757482
1782536755968,0,0,0.000,6.541,6.541,0.126,0.188,0.425,25.129,757515
1782536756007,0,0,0.000,6.549,6.524,0.188,0.188,0.274,25.043,757548
1782536756038,0,0,0.000,6.533,6.533,0.157,0.157,0.339,25.129,757581
1782536756070,0,0,0.000,6.549,6.541,0.188,0.157,0.231,25.215,757614
1782536756101,0,0,0.000,6.541,6.533,0.188,0.188,0.344,25.129,757647
1782536756134,0,0,0.000,6.541,6.541,0.220,0.157,0.210,25.129,757680
1782536756169,0,0,0.000,6.549,6.541,0.220,0.220,0.220,25.129,757713
1782536756202,0,0,0.000,6.533,6.524,0.188,0.157,0.441,25.129,757746
1782536756234,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,757779
1782536756270,0,0,0.000,6.557,6.549,0.188,0.188,0.215,25.129,757812
1782536756304,0,0,0.000,6.541,6.541,0.188,0.126,0.306,25.129,757845
1782536756334,0,0,0.000,6.541,6.533,0.220,0.157,0.204,25.129,757878
1782536756369,0,0,0.000,6.541,6.533,0.188,0.157,0.220,25.129,757911
1782536756400,0,0,0.006,6.549,6.533,0.157,0.157,0.231,25.129,757944
1782536756434,0,0,0.000,6.549,6.524,0.188,0.188,0.237,25.129,757977
1782536756467,0,0,0.000,6.549,6.541,0.157,0.126,0.210,25.129,758010
1782536756502,0,0,0.000,6.549,6.541,0.220,0.157,0.204,25.129,758043
1782536756533,0,0,0.000,6.541,6.541,0.188,0.220,0.215,25.043,758076
1782536756569,0,0,0.000,6.549,6.541,0.188,0.157,0.242,25.129,758109
1782536756601,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,758142
1782536756634,0,0,0.000,6.549,6.541,0.188,0.220,0.204,25.129,758175
1782536756667,0,0,0.000,6.541,6.549,0.188,0.157,0.210,25.129,758208
1782536756700,0,0,0.000,6.541,6.541,0.188,0.157,0.231,25.129,758241
1782536756734,0,0,0.006,6.557,6.549,0.157,0.157,0.204,25.129,758274
1782536756765,0,0,0.006,6.557,6.541,0.188,0.157,0.215,25.129,758307
1782536756800,0,0,0.000,6.541,6.541,0.188,0.157,0.210,25.129,758340
1782536756832,0,0,0.000,6.541,6.533,0.157,0.157,0.210,25.129,758373
1782536756866,0,0,0.000,6.549,6.541,0.188,0.126,0.226,25.129,758406
1782536756899,0,0,0.000,6.541,6.541,0.188,0.157,0.231,25.129,758439
1782536756931,0,0,0.000,6.541,6.541,0.188,0.188,0.215,25.129,758472
1782536756966,0,0,0.006,6.549,6.541,0.188,0.126,0.231,25.129,758505
1782536756998,0,0,0.000,6.549,6.541,0.188,0.157,0.204,25.129,758538
1782536757033,0,0,0.000,6.557,6.541,0.188,0.094,0.215,25.129,758571
1782536757065,0,0,0.000,6.549,6.541,0.157,0.157,0.215,25.129,758604
1782536757099,0,0,0.000,6.549,6.541,0.188,0.126,0.220,25.129,758637
1782536757134,0,0,0.000,6.549,6.541,0.188,0.157,0.204,25.129,758670
1782536757165,0,0,0.000,6.541,6.549,0.188,0.157,0.323,25.129,758703
1782536757208,0,0,0.000,6.549,6.541,0.157,0.157,0.204,25.129,758736
1782536757231,0,0,0.012,6.541,6.533,0.188,0.188,0.312,25.215,758769
1782536757266,0,0,0.006,6.541,6.541,0.157,0.157,0.226,25.129,758802
1782536757299,0,0,0.000,6.549,6.541,0.188,0.188,0.220,25.129,758835
1782536757331,0,0,0.000,6.549,6.549,0.188,0.157,0.231,25.129,758868
1782536757364,0,0,0.006,6.549,6.541,0.157,0.157,0.220,25.129,758901
1782536757398,0,0,0.000,6.549,6.541,0.188,0.157,0.215,25.043,758934
1782536757432,0,0,0.000,6.541,6.533,0.188,0.157,0.312,25.043,758967
1782536757466,0,0,0.000,6.541,6.541,0.220,0.157,0.220,25.129,759000
1782536757498,0,0,0.000,6.533,6.533,0.188,0.188,0.312,25.129,759033
1782536757533,0,0,0.006,6.541,6.549,0.188,0.157,0.226,25.129,759066
1782536757567,0,0,0.000,6.541,6.541,0.188,0.157,0.280,25.215,759099
1782536757599,0,0,0.006,6.557,6.533,0.157,0.188,0.215,25.129,759132
1782536757631,0,0,0.000,6.549,6.541,0.220,0.188,0.204,25.129,759165
1782536757666,0,0,0.000,6.541,6.533,0.188,0.157,0.296,25.129,759198
1782536757698,0,0,0.000,6.541,6.533,0.188,0.157,0.430,25.129,759231
1782536757730,0,0,0.000,6.557,6.533,0.188,0.126,0.237,25.129,759264
1782536757764,0,0,0.000,6.541,6.541,0.188,0.157,0.220,25.129,759297
1782536757797,0,0,0.000,6.541,6.541,0.157,0.157,0.210,25.129,759330
1782536757830,0,0,0.000,6.541,6.541,0.188,0.157,0.210,25.129,759363
1782536757863,0,0,0.000,6.541,6.541,0.126,0.157,0.258,25.129,759396
1782536757897,0,0,0.000,6.541,6.533,0.188,0.188,0.301,25.129,759429
1782536757930,0,0,0.000,6.541,6.541,0.188,0.157,0.215,25.129,759462
1782536757968,0,0,0.000,6.541,6.541,0.188,0.188,0.237,25.129,759495
1782536758001,0,0,0.000,6.541,6.541,0.188,0.157,0.231,25.129,759528
1782536758030,0,0,0.000,6.541,6.541,0.157,0.126,0.226,25.129,759561
1782536758063,0,0,0.000,6.566,6.541,0.188,0.188,0.220,25.043,759594
1782536758096,0,0,0.000,6.549,6.541,0.188,0.157,0.220,25.129,759627
1782536758129,0,0,0.006,6.541,6.533,0.157,0.220,0.199,25.129,759660
1782536758164,0,0,0.000,6.549,6.557,0.126,0.157,0.204,25.129,759693
1782536758198,0,0,0.006,6.557,6.533,0.188,0.188,0.210,25.129,759726
1782536758230,0,0,0.006,6.549,6.541,0.157,0.157,0.226,25.129,759759
1782536758263,0,0,0.000,6.557,6.533,0.188,0.157,0.226,25.129,759792
1782536758296,0,0,0.000,6.541,6.541,0.188,0.157,0.210,25.129,759825
1782536758329,0,0,0.000,6.557,6.549,0.188,0.157,0.226,25.129,759858
1782536758362,0,0,0.000,6.541,6.541,0.157,0.126,0.210,25.129,759891
1782536758396,0,0,0.000,6.541,6.541,0.126,0.157,0.220,25.043,759924
1782536758429,0,0,0.000,6.541,6.541,0.157,0.157,0.242,25.129,759957
1782536758472,0,0,0.000,6.549,6.533,0.188,0.157,0.258,25.129,759990
1782536758496,0,0,0.000,6.549,6.541,0.157,0.157,0.226,25.129,760023
1782536758537,0,0,0.006,6.541,6.549,0.220,0.157,0.215,25.043,760056
1782536758570,0,0,0.000,6.549,6.533,0.157,0.188,0.226,25.129,760089
1782536758615,0,0,0.000,6.541,6.541,0.188,0.188,0.226,25.129,760122
1782536758642,0,0,0.000,6.533,6.541,0.157,0.157,0.215,25.129,760155
1782536758670,0,0,0.000,6.541,6.524,0.188,0.157,0.210,25.129,760188
1782536758710,0,0,0.000,6.541,6.541,0.157,0.157,0.237,25.129,760221
1782536758735,0,0,0.012,6.541,6.533,0.188,0.157,0.355,25.129,760254
1782536758769,0,0,0.000,6.541,6.541,0.157,0.157,0.210,25.129,760287
1782536758809,0,0,0.006,6.541,6.533,0.126,0.157,0.215,25.129,760320
1782536758853,0,0,0.000,6.557,6.524,0.188,0.157,0.237,25.043,760353
1782536758869,0,0,0.000,6.549,6.524,0.188,0.157,0.237,25.129,760386
1782536758900,0,0,0.000,6.549,6.541,0.188,0.157,0.220,25.129,760419
1782536758933,0,0,0.000,6.549,6.541,0.188,0.157,0.210,25.129,760452
1782536758968,0,0,0.006,6.549,6.533,0.188,0.188,0.215,25.043,760485
1782536759000,0,0,0.000,6.549,6.541,0.126,0.157,0.285,25.129,760518
1782536759032,0,0,0.000,6.541,6.541,0.157,0.157,0.215,25.043,760551
1782536759068,0,0,0.000,6.541,6.541,0.157,0.157,0.210,25.129,760584
1782536759098,0,0,0.006,6.541,6.533,0.188,0.126,0.285,25.129,760617
1782536759136,0,0,0.000,6.541,6.533,0.188,0.188,0.280,25.129,760650
1782536759164,0,0,0.006,6.533,6.516,0.157,0.157,0.344,25.129,760683
1782536759200,0,0,0.000,6.549,6.541,0.188,0.157,0.215,25.129,760716
1782536759236,0,0,0.006,6.541,6.541,0.188,0.126,0.237,25.129,760749
1782536759263,0,0,0.000,6.549,6.541,0.188,0.157,0.204,25.129,760782
1782536759297,0,0,0.000,6.549,6.541,0.188,0.188,0.204,25.129,760815
1782536759342,0,0,0.000,6.541,6.541,0.188,0.157,0.204,25.129,760848
1782536759362,0,0,0.000,6.541,6.541,0.220,0.157,0.210,25.129,760881
1782536759396,0,0,0.000,6.541,6.533,0.188,0.126,0.220,25.129,760914
1782536759429,0,0,0.000,6.557,6.533,0.188,0.188,0.215,25.129,760947
1782536759462,0,0,0.000,6.541,6.541,0.188,0.157,0.269,25.043,760980
1782536759495,0,0,0.000,6.549,6.549,0.188,0.188,0.199,25.129,761013
1782536759528,0,0,0.000,6.541,6.541,0.157,0.157,0.204,25.129,761046
1782536759560,0,0,0.006,6.549,6.549,0.188,0.157,0.296,25.129,761079
1782536759593,0,0,0.000,6.549,6.541,0.188,0.188,0.215,25.129,761112
1782536759627,0,0,0.000,6.541,6.533,0.188,0.157,0.323,25.129,761145
1782536759659,0,0,0.000,6.541,6.541,0.157,0.126,0.210,25.129,761178
1782536759694,0,0,0.000,6.541,6.541,0.188,0.188,0.344,25.129,761211
1782536759734,0,0,0.000,6.549,6.524,0.188,0.157,0.253,25.215,761244
1782536759758,0,0,0.000,6.541,6.533,0.157,0.157,0.344,25.129,761277
1782536759792,0,0,0.000,6.541,6.541,0.188,0.157,0.258,25.129,761310
1782536759825,0,0,0.000,6.533,6.524,0.220,0.188,0.392,25.129,761343
1782536759858,0,0,0.006,6.549,6.541,0.157,0.157,0.215,25.129,761376
1782536759891,0,0,0.000,6.533,6.524,0.157,0.188,0.419,25.129,761409
1782536759924,0,0,0.000,6.541,6.533,0.188,0.157,0.210,25.129,761442
1782536759964,0,0,0.000,6.549,6.549,0.220,0.157,0.204,25.129,761475
1782536759991,0,0,0.006,6.541,6.541,0.188,0.126,0.204,25.129,761508
1782536760025,0,0,0.000,6.549,6.541,0.157,0.188,0.210,25.129,761541
1782536760058,0,0,0.000,6.557,6.557,0.188,0.157,0.199,25.129,761574
1782536760096,0,0,0.000,6.549,6.549,0.188,0.157,0.204,25.129,761607
1782536760124,0,0,0.000,6.541,6.533,0.157,0.188,0.253,25.129,761640
1782536760160,0,0,0.000,6.549,6.533,0.157,0.126,0.290,25.129,761673
1782536760191,0,0,0.000,6.541,6.541,0.188,0.157,0.215,25.129,761706
1782536760223,0,0,0.006,6.541,6.549,0.251,0.157,0.210,25.129,761739
1782536760260,0,0,0.000,6.549,6.533,0.157,0.188,0.360,25.129,761772
1782536760301,0,0,0.000,6.541,6.541,0.157,0.188,0.263,25.129,761805
1782536760323,0,0,0.006,6.549,6.541,0.188,0.157,0.339,25.129,761838
1782536760360,0,0,0.012,6.541,6.541,0.188,0.157,0.220,25.129,761871
1782536760390,0,0,0.000,6.541,6.533,0.220,0.157,0.247,25.043,761904
1782536760424,0,0,0.000,6.541,6.549,0.188,0.157,0.204,25.129,761937
1782536760457,0,0,0.000,6.541,6.533,0.188,0.157,0.237,25.129,761970
1782536760490,0,0,0.000,6.549,6.549,0.188,0.157,0.215,25.129,762003
1782536760523,0,0,0.000,6.541,6.541,0.188,0.126,0.220,25.129,762036
1782536760557,0,0,0.000,6.549,6.541,0.188,0.188,0.215,25.129,762069
1782536760589,0,0,0.000,6.541,6.533,0.188,0.188,0.462,25.129,762102
1782536760630,0,0,0.000,6.549,6.533,0.188,0.157,0.258,25.215,762135
1782536760657,0,0,0.000,6.533,6.524,0.126,0.157,0.430,25.129,762168
1782536760690,0,0,0.006,6.541,6.549,0.157,0.157,0.226,25.129,762201
1782536760723,0,0,0.000,6.549,6.541,0.188,0.157,0.226,25.129,762234
1782536760756,0,0,0.000,6.566,6.533,0.188,0.157,0.215,25.129,762267
1782536760793,0,0,0.000,6.541,6.541,0.188,0.188,0.226,25.129,762300
1782536760823,0,0,0.000,6.549,6.533,0.157,0.188,0.247,25.129,762333
1782536760856,0,0,0.000,6.533,6.541,0.188,0.157,0.247,25.129,762366
1782536760889,0,0,0.000,6.557,6.533,0.188,0.157,0.226,25.129,762399
