t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1780142718789,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31152
1780142718823,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31185
1780142718855,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31218
1780142718896,0,0,3.316,6.673,6.673,0.188,0.157,0.016,22.402,31251
1780142718925,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31284
1780142718955,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31317
1780142718987,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31350
1780142719020,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31383
1780142719056,0,0,3.316,6.673,6.665,0.188,0.157,0.011,22.402,31416
1780142719098,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31449
1780142719121,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31482
1780142719168,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31515
1780142719202,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,31548
1780142719220,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31581
1780142719251,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,31614
1780142719285,0,0,3.316,6.673,6.673,0.157,0.157,0.011,22.402,31647
1780142719318,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31680
1780142719350,0,0,3.310,6.673,6.673,0.188,0.157,0.011,22.402,31713
1780142719383,0,0,3.316,6.673,6.673,0.188,0.157,0.016,22.402,31746
1780142719417,0,0,3.316,6.682,6.673,0.188,0.157,0.016,22.402,31779
1780142719457,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,31812
1780142719482,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,31845
1780142719515,0,0,3.316,6.682,6.673,0.157,0.157,0.011,22.402,31878
1780142719549,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,31911
1780142719583,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,31944
1780142719619,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,31977
1780142719647,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,32010
1780142719682,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,32043
1780142719713,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32076
1780142719746,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32109
1780142719781,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,32142
1780142719823,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32175
1780142719851,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32208
1780142719879,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32241
1780142719911,0,0,3.316,6.673,6.673,0.188,0.188,0.011,22.402,32274
1780142719945,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,32307
1780142719979,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,32340
1780142720016,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32373
1780142720046,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,32406
1780142720085,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32439
1780142720121,0,0,3.316,6.673,6.665,0.188,0.157,0.011,22.402,32472
1780142720144,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32505
1780142720178,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32538
1780142720211,0,0,3.310,6.673,6.673,0.188,0.157,0.016,22.487,32571
1780142720244,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32604
1780142720279,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32637
1780142720311,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32670
1780142720344,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32703
1780142720377,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32736
1780142720411,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32769
1780142720444,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32802
1780142720479,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32835
1780142720510,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,32868
1780142720543,0,0,3.316,6.673,6.673,0.188,0.188,0.016,22.402,32901
1780142720577,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32934
1780142720610,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,32967
1780142720644,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33000
1780142720678,0,0,3.310,6.673,6.673,0.188,0.157,0.011,22.402,33033
1780142720711,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33066
1780142720761,0,0,3.316,6.682,6.673,0.188,0.126,0.011,22.402,33099
1780142720790,0,0,3.310,6.673,6.673,0.188,0.157,0.011,22.402,33132
1780142720809,0,0,3.310,6.673,6.673,0.188,0.157,0.016,22.402,33165
1780142720855,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,33198
1780142720877,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33231
1780142720909,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33264
1780142720946,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33297
1780142720976,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33330
1780142721009,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33363
1780142721043,0,0,3.316,6.673,6.673,0.188,0.157,0.016,22.402,33396
1780142721075,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,33429
1780142721108,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,33462
1780142721149,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,33495
1780142721175,0,0,3.316,6.673,6.673,0.188,0.188,0.011,22.402,33528
1780142721211,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33561
1780142721242,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33594
1780142721282,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33627
1780142721309,0,0,3.316,6.673,6.665,0.188,0.157,0.016,22.402,33660
1780142721341,0,0,3.316,6.682,6.665,0.188,0.157,0.011,22.402,33693
1780142721405,0,0,3.316,6.673,6.673,0.157,0.157,0.011,22.402,33726
1780142721411,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,33759
1780142721442,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.487,33792
1780142721474,0,0,3.316,6.673,6.673,0.188,0.126,0.011,22.402,33825
1780142721508,0,0,3.316,6.673,6.673,0.188,0.157,0.016,22.402,33858
1780142721542,0,0,3.316,6.673,6.673,0.188,0.157,0.016,22.402,33891
1780142721574,0,0,3.316,6.673,6.673,0.188,0.157,0.011,22.402,33924
1780142721606,0,0,3.316,6.682,6.673,0.188,0.157,0.011,22.402,33957
1780142721642,0,0,3.316,6.673,6.673,0.157,0.157,0.016,22.402,33990
1780142721674,0,0,3.310,6.673,6.673,0.188,0.157,0.011,22.402,34023
1780142721709,5,5,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34056
1780142721740,7,7,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34089
1780142721774,12,12,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34122
1780142721807,17,17,3.310,6.673,6.673,0.188,0.157,0.011,22.487,34155
1780142721840,20,20,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34188
1780142721874,25,25,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34221
1780142721906,30,30,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34254
1780142721940,32,32,3.316,6.673,6.673,0.188,0.157,0.011,22.487,34287
1780142721973,37,37,3.310,6.673,6.673,0.188,0.157,0.011,22.402,34320
1780142722006,42,42,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34353
1780142722039,45,45,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34386
1780142722073,50,50,3.316,6.673,6.673,0.188,0.157,0.016,22.402,34419
1780142722106,55,55,3.316,6.682,6.673,0.188,0.157,0.011,22.402,34452
1780142722140,57,57,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34485
1780142722172,62,62,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34518
1780142722205,65,65,3.316,6.673,6.673,0.157,0.157,0.011,22.402,34551
1780142722239,70,70,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34584
1780142722275,75,75,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34617
1780142722308,80,80,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34650
1780142722354,85,85,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34683
1780142722372,87,87,3.316,6.673,6.673,0.188,0.157,0.016,22.402,34716
1780142722406,90,90,3.316,6.682,6.673,0.188,0.157,0.011,22.487,34749
1780142722455,97,97,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34782
1780142722474,100,100,3.316,6.682,6.673,0.188,0.157,0.011,22.487,34815
1780142722516,105,105,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34848
1780142722539,107,107,3.316,6.673,6.665,0.188,0.157,0.011,22.402,34881
1780142722572,112,112,3.316,6.673,6.673,0.188,0.157,0.011,22.402,34914
1780142722612,117,117,3.316,6.682,6.673,0.188,0.188,0.011,22.402,34947
1780142722641,120,120,3.316,6.682,6.673,0.188,0.157,0.011,22.402,34980
1780142722673,125,125,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35013
1780142722705,127,127,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35046
1780142722738,132,132,3.316,6.682,6.673,0.188,0.157,0.016,22.402,35079
1780142722771,137,137,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35112
1780142722809,142,142,3.316,6.673,6.673,0.188,0.157,0.016,22.402,35145
1780142722838,145,145,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35178
1780142722879,150,150,3.316,6.673,6.673,0.157,0.157,0.011,22.402,35211
1780142722904,152,152,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35244
1780142722937,157,157,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35277
1780142722980,162,162,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35310
1780142723013,167,167,3.316,6.673,6.673,0.188,0.157,0.011,22.487,35343
1780142723072,175,175,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35376
1780142723079,175,175,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35409
1780142723113,180,180,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35442
1780142723145,182,182,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35475
1780142723184,187,187,3.316,6.673,6.673,0.188,0.157,0.011,22.402,35508
