t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782481753628,0,0,0.006,6.624,6.624,0.157,0.188,0.172,25.904,969870
1782481753660,0,0,0.006,6.624,6.615,0.220,0.157,0.194,25.990,969903
1782481753694,0,0,0.000,6.632,6.632,0.126,0.126,0.194,25.904,969936
1782481753728,0,0,0.000,6.632,6.615,0.220,0.157,0.183,25.904,969969
1782481753760,0,0,0.006,6.624,6.615,0.220,0.157,0.204,25.904,970002
1782481753794,0,0,0.000,6.632,6.615,0.188,0.126,0.183,25.904,970035
1782481753830,0,0,0.000,6.624,6.615,0.157,0.157,0.183,25.904,970068
1782481753860,0,0,0.000,6.624,6.615,0.220,0.157,0.183,25.904,970101
1782481753896,0,0,0.000,6.624,6.624,0.251,0.126,0.172,25.904,970134
1782481753932,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.904,970167
1782481753966,0,0,0.000,6.615,6.615,0.188,0.126,0.183,25.904,970200
1782481753995,0,0,0.006,6.615,6.607,0.188,0.157,0.188,25.818,970233
1782481754028,0,0,0.000,6.624,6.624,0.188,0.157,0.172,25.990,970266
1782481754059,0,0,0.000,6.624,6.624,0.188,0.157,0.177,25.904,970299
1782481754093,0,0,0.000,6.624,6.615,0.157,0.188,0.151,25.904,970332
1782481754126,0,0,0.000,6.624,6.607,0.188,0.157,0.188,25.818,970365
1782481754160,0,0,0.000,6.624,6.607,0.188,0.157,0.156,25.904,970398
1782481754193,0,0,0.000,6.624,6.615,0.157,0.157,0.188,25.904,970431
1782481754226,0,0,0.000,6.624,6.607,0.157,0.157,0.183,25.904,970464
1782481754271,0,0,0.000,6.640,6.615,0.188,0.157,0.194,25.904,970497
1782481754292,0,0,0.000,6.615,6.607,0.126,0.188,0.172,25.904,970530
1782481754332,0,0,0.000,6.607,6.607,0.188,0.188,0.188,25.904,970563
1782481754358,0,0,0.000,6.615,6.615,0.188,0.188,0.194,25.904,970596
1782481754392,0,0,0.000,6.624,6.615,0.188,0.157,0.188,25.904,970629
1782481754428,0,0,0.000,6.615,6.607,0.188,0.157,0.199,25.904,970662
1782481754459,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.818,970695
1782481754492,0,0,0.000,6.624,6.607,0.188,0.157,0.177,25.904,970728
1782481754530,0,0,0.006,6.624,6.615,0.188,0.188,0.172,25.904,970761
1782481754559,0,0,0.000,6.624,6.615,0.188,0.126,0.194,25.990,970794
1782481754593,0,0,0.000,6.624,6.624,0.188,0.157,0.199,25.904,970827
1782481754628,0,0,0.000,6.624,6.615,0.188,0.157,0.167,25.990,970860
1782481754660,0,0,0.006,6.624,6.607,0.188,0.157,0.167,25.904,970893
1782481754692,0,0,0.000,6.615,6.615,0.188,0.157,0.188,25.904,970926
1782481754725,0,0,0.000,6.624,6.615,0.188,0.157,0.188,25.818,970959
1782481754759,0,0,0.006,6.624,6.607,0.188,0.157,0.161,25.904,970992
1782481754792,0,0,0.000,6.624,6.624,0.188,0.157,0.194,25.904,971025
1782481754838,0,0,0.000,6.624,6.624,0.188,0.157,0.183,25.904,971058
1782481754859,0,0,0.000,6.624,6.615,0.251,0.157,0.161,25.904,971091
1782481754891,0,0,0.000,6.632,6.624,0.188,0.157,0.194,25.990,971124
1782481754925,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.904,971157
1782481754957,0,0,0.000,6.615,6.615,0.188,0.188,0.194,25.990,971190
1782481754992,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.904,971223
1782481755024,0,0,0.006,6.632,6.615,0.188,0.126,0.188,25.904,971256
1782481755059,0,0,0.000,6.624,6.615,0.157,0.188,0.183,25.904,971289
1782481755091,0,0,0.000,6.624,6.607,0.188,0.157,0.172,25.990,971322
1782481755124,0,0,0.000,6.624,6.607,0.157,0.188,0.188,25.904,971355
1782481755160,0,0,0.000,6.624,6.615,0.220,0.157,0.194,25.904,971388
1782481755190,0,0,0.000,6.624,6.615,0.188,0.157,0.172,25.904,971421
1782481755224,0,0,0.000,6.624,6.607,0.188,0.188,0.183,25.818,971454
1782481755257,0,0,0.000,6.624,6.615,0.188,0.157,0.183,25.904,971487
1782481755291,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.904,971520
1782481755324,0,0,0.000,6.624,6.615,0.188,0.157,0.204,25.818,971553
1782481755357,0,0,0.000,6.624,6.607,0.188,0.157,0.183,25.904,971586
1782481755390,0,0,0.000,6.624,6.615,0.188,0.188,0.161,25.904,971619
1782481755423,0,0,0.000,6.624,6.615,0.157,0.188,0.183,25.904,971652
1782481755456,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.818,971685
1782481755498,0,0,0.000,6.607,6.615,0.188,0.157,0.183,25.904,971718
1782481755525,0,0,0.000,6.624,6.624,0.188,0.126,0.226,25.904,971751
1782481755570,0,0,0.000,6.624,6.624,0.188,0.157,0.183,25.904,971784
1782481755592,0,0,0.006,6.615,6.615,0.188,0.157,0.156,25.904,971817
1782481755637,0,0,0.000,6.607,6.607,0.188,0.126,0.177,25.904,971850
1782481755659,0,0,0.006,6.607,6.615,0.188,0.188,0.172,25.904,971883
1782481755689,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.904,971916
1782481755722,0,0,0.000,6.615,6.615,0.220,0.188,0.194,25.818,971949
1782481755760,0,0,0.000,6.632,6.615,0.188,0.126,0.188,25.904,971982
1782481755789,0,0,0.000,6.615,6.615,0.157,0.188,0.210,25.990,972015
1782481755823,0,0,0.000,6.615,6.615,0.188,0.188,0.177,25.904,972048
1782481755859,0,0,0.000,6.615,6.615,0.188,0.188,0.167,25.904,972081
1782481755890,0,0,0.000,6.607,6.615,0.220,0.157,0.188,25.818,972114
1782481755935,0,0,0.000,6.624,6.615,0.188,0.126,0.172,25.904,972147
1782481755956,0,0,0.000,6.624,6.607,0.188,0.126,0.156,25.904,972180
1782481755988,0,0,0.000,6.615,6.615,0.188,0.157,0.194,25.904,972213
1782481756021,0,0,0.000,6.624,6.615,0.157,0.157,0.172,25.990,972246
1782481756055,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.904,972279
1782481756088,0,0,0.000,6.615,6.624,0.188,0.157,0.161,25.904,972312
1782481756122,0,0,0.000,6.615,6.615,0.188,0.157,0.188,25.904,972345
1782481756155,0,0,0.000,6.615,6.607,0.188,0.157,0.183,25.818,972378
1782481756198,0,0,0.006,6.624,6.615,0.188,0.126,0.161,25.904,972411
1782481756232,0,0,0.000,6.607,6.624,0.188,0.157,0.172,25.904,972444
1782481756275,0,0,0.000,6.624,6.624,0.188,0.157,0.161,25.990,972477
1782481756297,0,0,0.000,6.632,6.615,0.188,0.126,0.172,25.904,972510
1782481756330,0,0,0.000,6.624,6.615,0.188,0.157,0.177,25.904,972543
1782481756362,0,0,0.000,6.624,6.607,0.188,0.157,0.167,25.904,972576
1782481756396,0,0,0.000,6.615,6.607,0.188,0.157,0.194,25.904,972609
1782481756437,0,0,0.000,6.624,6.615,0.188,0.126,0.156,25.904,972642
1782481756462,0,0,0.000,6.640,6.615,0.188,0.157,0.140,25.904,972675
1782481756495,0,0,0.000,6.615,6.615,0.188,0.157,0.161,25.990,972708
1782481756528,0,0,0.006,6.624,6.615,0.157,0.188,0.177,25.904,972741
1782481756561,0,0,0.000,6.615,6.607,0.157,0.157,0.172,25.904,972774
1782481756595,0,0,0.012,6.607,6.607,0.188,0.188,0.134,25.818,972807
1782481756627,0,0,0.000,6.632,6.615,0.251,0.126,0.151,25.904,972840
1782481756659,0,0,0.000,6.632,6.624,0.188,0.157,0.118,25.818,972873
1782481756692,0,0,0.000,6.624,6.615,0.188,0.188,0.167,25.904,972906
1782481756726,0,0,0.000,6.624,6.624,0.220,0.157,0.129,25.818,972939
1782481756759,0,0,0.006,6.615,6.615,0.188,0.126,0.118,25.904,972972
1782481756792,0,0,0.000,6.640,6.632,0.188,0.157,0.140,25.904,973005
1782481756825,0,0,0.000,6.624,6.615,0.188,0.126,0.118,25.818,973038
1782481756857,0,0,0.000,6.624,6.624,0.188,0.157,0.129,25.904,973071
1782481756891,0,0,0.000,6.632,6.624,0.188,0.157,0.156,25.904,973104
1782481756923,0,0,0.000,6.624,6.615,0.220,0.157,0.129,25.904,973137
1782481756956,0,0,0.000,6.624,6.640,0.157,0.188,0.129,25.904,973170
1782481756990,0,0,0.000,6.624,6.624,0.157,0.188,0.134,25.904,973203
1782481757022,2,-2,0.000,6.624,6.624,0.188,0.157,0.124,25.904,973236
1782481757056,5,-5,0.000,6.640,6.615,0.188,0.157,0.129,25.904,973269
1782481757091,10,-10,0.006,6.624,6.615,0.188,0.126,0.151,25.904,973302
1782481757123,15,-15,0.000,6.615,6.632,0.220,0.126,0.129,25.904,973335
1782481757157,17,-17,0.000,6.632,6.615,0.220,0.157,0.124,25.818,973368
1782481757191,22,-22,0.000,6.632,6.624,0.188,0.157,0.124,25.904,973401
1782481757221,27,-27,0.006,6.624,6.607,0.188,0.188,0.145,25.904,973434
1782481757270,32,-32,0.006,6.632,6.624,0.220,0.220,0.129,25.904,973467
1782481757287,35,-35,0.000,6.615,6.615,0.251,0.126,0.129,25.904,973500
1782481757319,37,-37,0.000,6.615,6.615,0.188,0.157,0.129,25.904,973533
1782481757352,42,-42,0.000,6.624,6.624,0.157,0.188,0.129,25.904,973566
1782481757385,47,-47,0.000,6.640,6.632,0.126,0.157,0.129,25.904,973599
1782481757419,50,-50,0.000,6.624,6.615,0.188,0.157,0.129,25.818,973632
1782481757452,55,-55,0.000,6.615,6.607,0.220,0.188,0.118,25.904,973665
1782481757485,60,-60,0.000,6.624,6.624,0.157,0.157,0.124,25.904,973698
1782481757518,62,-62,0.000,6.632,6.624,0.126,0.188,0.129,25.904,973731
1782481757555,67,-67,0.000,6.607,6.624,0.188,0.157,0.134,25.904,973764
1782481757585,72,-72,0.006,6.632,6.624,0.157,0.157,0.129,25.990,973797
1782481757619,75,-75,0.000,6.632,6.624,0.220,0.157,0.129,25.990,973830
1782481757651,80,-80,0.000,6.624,6.615,0.188,0.126,0.134,25.904,973863
1782481757684,85,-85,0.000,6.624,6.624,0.188,0.157,0.129,25.818,973896
1782481757720,87,-87,0.000,6.624,6.615,0.188,0.188,0.129,25.904,973929
1782481757751,92,-92,0.000,6.607,6.632,0.188,0.157,0.129,25.904,973962
1782481757784,97,-97,0.000,6.624,6.624,0.157,0.188,0.124,25.904,973995
1782481757817,100,-100,0.012,6.632,6.632,0.188,0.157,0.124,25.990,974028
1782481757851,105,-105,0.000,6.632,6.624,0.188,0.157,0.129,25.904,974061
1782481757897,110,-110,0.006,6.624,6.615,0.126,0.126,0.129,25.904,974094
1782481757927,115,-115,0.000,6.607,6.599,0.157,0.251,0.156,25.990,974127
1782481757952,117,-117,0.000,6.607,6.615,0.220,0.188,0.151,25.818,974160
1782481757983,122,-122,0.000,6.607,6.582,0.251,0.220,0.151,25.904,974193
1782481758017,125,-125,0.000,6.591,6.574,0.220,0.220,0.199,25.904,974226
1782481758050,130,-130,0.000,6.591,6.582,0.251,0.282,0.177,25.904,974259
1782481758084,135,-135,0.000,6.591,6.582,0.282,0.282,0.183,25.904,974292
1782481758120,137,-137,0.000,6.574,6.582,0.314,0.314,0.161,25.904,974325
1782481758151,142,-142,0.000,6.574,6.557,0.345,0.345,0.194,25.904,974358
1782481758184,147,-147,0.000,6.557,6.566,0.377,0.377,0.177,25.818,974391
1782481758217,150,-150,0.000,6.557,6.533,0.377,0.439,0.172,25.904,974424
1782481758250,155,-155,0.000,6.541,6.533,0.408,0.502,0.188,25.904,974457
1782481758283,160,-160,0.000,6.524,6.508,0.408,0.628,0.199,25.904,974490
1782481758319,162,-162,0.006,6.549,6.516,0.502,0.439,0.167,25.904,974523
1782481758349,167,-167,0.000,6.582,6.566,0.188,0.471,0.183,25.904,974556
1782481758383,172,-172,0.006,6.541,6.533,0.188,0.847,0.188,25.904,974589
1782481758421,175,-175,0.000,6.533,6.524,0.157,0.973,0.167,25.818,974622
1782481758450,180,-180,0.000,6.566,6.549,0.157,0.596,0.172,25.904,974655
1782481758483,185,-185,0.000,6.566,6.557,0.220,0.533,0.199,25.904,974688
1782481758523,190,-190,0.000,6.574,6.566,0.157,0.439,0.188,25.904,974721
1782481758549,192,-192,0.000,6.582,6.574,0.220,0.439,0.172,25.904,974754
1782481758582,197,-197,0.006,6.574,6.557,0.220,0.502,0.188,25.904,974787
1782481758615,200,-200,0.000,6.566,6.557,0.157,0.533,0.194,25.904,974820
1782481758648,205,-205,0.006,6.574,6.557,0.188,0.502,0.161,25.904,974853
1782481758682,210,-210,0.006,6.574,6.574,0.188,0.502,0.188,25.904,974886
1782481758715,212,-212,0.000,6.582,6.566,0.188,0.502,0.204,25.904,974919
1782481758750,217,-217,0.000,6.566,6.566,0.126,0.628,0.177,25.904,974952
1782481758787,222,-222,0.000,6.557,6.557,0.188,0.533,0.199,25.904,974985
1782481758815,225,-225,0.000,6.566,6.549,0.188,0.565,0.188,25.904,975018
1782481758849,230,-230,0.000,6.566,6.557,0.157,0.533,0.183,25.904,975051
1782481758881,232,-232,0.000,6.566,6.557,0.188,0.659,0.167,25.904,975084
1782481758915,237,-237,0.000,6.557,6.541,0.188,0.628,0.167,25.904,975117
1782481758955,242,-242,0.000,6.566,6.557,0.157,0.596,0.177,25.904,975150
1782481758981,245,-245,0.000,6.541,6.541,0.188,0.847,0.183,25.904,975183
1782481759015,240,-240,0.006,6.557,6.541,0.188,0.659,0.183,25.904,975216
1782481759051,235,-235,0.000,6.549,6.541,0.188,0.722,0.177,25.904,975249
1782481759081,232,-232,0.000,6.549,6.549,0.188,0.596,0.172,25.904,975282
1782481759114,227,-227,0.000,6.566,6.549,0.188,0.628,0.194,25.904,975315
1782481759148,222,-222,0.000,6.557,6.557,0.188,0.596,0.194,25.904,975348
1782481759181,220,-220,0.000,6.566,6.549,0.188,0.565,0.194,25.904,975381
1782481759230,212,-212,0.000,6.582,6.557,0.188,0.439,0.167,25.818,975414
1782481759247,210,-210,0.000,6.557,6.566,0.188,0.565,0.161,25.904,975447
1782481759282,207,-207,0.000,6.566,6.566,0.188,0.439,0.161,25.818,975480
1782481759314,202,-202,0.000,6.574,6.557,0.188,0.471,0.177,25.904,975513
1782481759347,197,-197,0.000,6.582,6.566,0.188,0.408,0.172,25.904,975546
1782481759381,195,-195,0.006,6.566,6.541,0.188,0.533,0.194,25.904,975579
1782481759413,190,-190,0.000,6.582,6.582,0.188,0.377,0.188,25.904,975612
1782481759447,185,-185,0.000,6.574,6.566,0.188,0.471,0.172,25.904,975645
1782481759480,182,-182,0.000,6.574,6.566,0.188,0.439,0.188,25.904,975678
1782481759514,177,-177,0.000,6.566,6.574,0.188,0.377,0.188,25.904,975711
1782481759547,172,-172,0.000,6.574,6.566,0.157,0.471,0.183,25.904,975744
1782481759580,170,-170,0.000,6.574,6.574,0.188,0.377,0.183,25.904,975777
1782481759613,165,-165,0.000,6.591,6.591,0.188,0.345,0.194,25.990,975810
1782481759647,160,-160,0.000,6.574,6.566,0.188,0.408,0.183,25.818,975843
1782481759680,157,-157,0.000,6.607,6.591,0.188,0.282,0.177,25.818,975876
1782481759722,152,-152,0.000,6.574,6.582,0.188,0.377,0.188,25.904,975909
1782481759747,147,-147,0.006,6.582,6.574,0.220,0.377,0.161,25.904,975942
1782481759786,142,-142,0.000,6.574,6.566,0.188,0.439,0.172,25.904,975975
1782481759813,140,-140,0.000,6.582,6.557,0.188,0.377,0.194,25.904,976008
1782481759846,135,-135,0.006,6.574,6.574,0.188,0.345,0.199,25.904,976041
1782481759880,132,-132,0.000,6.566,6.574,0.157,0.439,0.199,25.904,976074
1782481759913,127,-127,0.000,6.574,6.566,0.157,0.408,0.188,25.904,976107
1782481759946,122,-122,0.006,6.574,6.566,0.188,0.408,0.210,25.904,976140
1782481759980,120,-120,0.000,6.591,6.582,0.188,0.377,0.167,25.904,976173
1782481760012,115,-115,0.000,6.582,6.582,0.188,0.345,0.177,25.904,976206
1782481760046,110,-110,0.000,6.599,6.582,0.251,0.314,0.183,25.904,976239
1782481760082,107,-107,0.000,6.599,6.591,0.126,0.220,0.188,25.904,976272
1782481760112,102,-102,0.000,6.599,6.591,0.188,0.220,0.188,25.904,976305
1782481760146,97,-97,0.000,6.599,6.591,0.188,0.220,0.194,25.818,976338
1782481760180,95,-95,0.000,6.591,6.599,0.188,0.220,0.183,25.818,976371
1782481760212,90,-90,0.000,6.599,6.599,0.188,0.220,0.172,25.904,976404
1782481760245,85,-85,0.006,6.607,6.607,0.188,0.188,0.183,25.904,976437
1782481760282,82,-82,0.000,6.607,6.607,0.188,0.157,0.172,25.990,976470
1782481760311,77,-77,0.000,6.607,6.599,0.188,0.157,0.188,25.904,976503
1782481760345,72,-72,0.000,6.607,6.607,0.188,0.157,0.194,25.818,976536
1782481760378,70,-70,0.000,6.615,6.607,0.188,0.188,0.183,25.904,976569
1782481760412,65,-65,0.006,6.607,6.607,0.188,0.126,0.183,25.904,976602
1782481760445,60,-60,0.000,6.607,6.607,0.188,0.188,0.183,25.904,976635
1782481760488,55,-55,0.000,6.607,6.607,0.188,0.157,0.199,25.904,976668
1782481760512,52,-52,0.006,6.607,6.599,0.188,0.157,0.220,25.990,976701
1782481760551,47,-47,0.000,6.607,6.607,0.220,0.188,0.188,25.904,976734
1782481760598,42,-42,0.006,6.607,6.599,0.220,0.188,0.199,25.818,976767
1782481760619,40,-40,0.000,6.615,6.615,0.188,0.157,0.172,25.904,976800
1782481760652,35,-35,0.006,6.615,6.607,0.157,0.188,0.177,25.818,976833
1782481760686,30,-30,0.000,6.615,6.607,0.188,0.220,0.194,25.904,976866
1782481760719,27,-27,0.000,6.607,6.624,0.188,0.126,0.183,25.904,976899
1782481760752,22,-22,0.006,6.615,6.599,0.220,0.188,0.172,25.904,976932
1782481760785,17,-17,0.000,6.615,6.607,0.188,0.157,0.167,25.904,976965
1782481760825,12,-12,0.000,6.615,6.599,0.188,0.157,0.172,25.904,976998
1782481760851,10,-10,0.000,6.615,6.607,0.188,0.126,0.108,25.904,977031
1782481760884,5,-5,0.000,6.615,6.615,0.220,0.188,0.151,25.904,977064
1782481760917,2,-2,0.006,6.615,6.607,0.188,0.126,0.151,25.818,977097
1782481760949,-2,2,0.000,6.607,6.607,0.188,0.157,0.118,25.990,977130
1782481760982,-5,5,0.000,6.624,6.599,0.188,0.157,0.118,25.904,977163
1782481761016,-10,10,0.000,6.615,6.615,0.188,0.157,0.140,25.904,977196
1782481761049,-15,15,0.000,6.607,6.615,0.188,0.188,0.129,25.904,977229
1782481761083,-17,17,0.000,6.624,6.607,0.188,0.157,0.118,25.904,977262
1782481761115,-22,22,0.000,6.624,6.607,0.188,0.157,0.183,25.904,977295
1782481761147,-27,27,0.006,6.615,6.599,0.188,0.157,0.118,25.904,977328
1782481761182,-30,30,0.000,6.615,6.615,0.251,0.157,0.124,25.904,977361
1782481761223,-35,35,0.006,6.624,6.607,0.188,0.157,0.124,25.904,977394
1782481761247,-40,40,0.000,6.624,6.615,0.188,0.157,0.124,25.904,977427
1782481761279,-42,42,0.000,6.624,6.607,0.188,0.157,0.124,25.818,977460
1782481761312,-47,47,0.006,6.615,6.607,0.188,0.220,0.124,25.818,977493
1782481761348,-52,52,0.000,6.624,6.615,0.188,0.157,0.124,25.904,977526
1782481761380,-55,55,0.000,6.615,6.607,0.188,0.157,0.118,25.904,977559
1782481761420,-60,60,0.000,6.615,6.615,0.188,0.157,0.129,25.904,977592
1782481761445,-65,65,0.006,6.624,6.607,0.188,0.157,0.124,25.904,977625
1782481761477,-67,67,0.000,6.624,6.615,0.188,0.157,0.129,25.904,977658
1782481761511,-72,72,0.000,6.615,6.607,0.188,0.126,0.129,25.904,977691
1782481761544,-75,75,0.000,6.615,6.615,0.188,0.157,0.129,25.904,977724
1782481761577,-80,80,0.000,6.624,6.615,0.188,0.157,0.129,25.818,977757
1782481761613,-85,85,0.000,6.615,6.607,0.188,0.188,0.129,25.904,977790
1782481761642,-87,87,0.000,6.615,6.607,0.188,0.157,0.129,25.904,977823
1782481761676,-92,92,0.000,6.615,6.607,0.220,0.126,0.124,25.904,977856
1782481761709,-97,97,0.000,6.624,6.615,0.188,0.188,0.134,25.904,977889
1782481761742,-100,100,0.000,6.615,6.615,0.188,0.126,0.129,25.904,977922
1782481761775,-105,105,0.000,6.607,6.607,0.220,0.157,0.129,25.818,977955
1782481761808,-110,110,0.000,6.607,6.607,0.251,0.126,0.124,25.904,977988
1782481761841,-112,112,0.000,6.607,6.599,0.251,0.157,0.129,25.904,978021
1782481761874,-117,117,0.000,6.599,6.591,0.220,0.220,0.124,25.818,978054
1782481761908,-122,122,0.006,6.607,6.607,0.188,0.157,0.124,25.818,978087
1782481761941,-125,125,0.000,6.599,6.591,0.282,0.282,0.129,25.818,978120
1782481761974,-130,130,0.000,6.574,6.557,0.377,0.251,0.129,25.818,978153
1782481762007,-135,135,0.000,6.566,6.557,0.377,0.345,0.129,25.818,978186
1782481762041,-137,137,0.000,6.566,6.566,0.377,0.314,0.129,25.904,978219
1782481762075,-142,142,0.000,6.541,6.533,0.596,0.345,0.134,25.904,978252
1782481762107,-147,147,0.000,6.524,6.549,0.628,0.439,0.118,25.904,978285
1782481762141,-150,150,0.000,6.524,6.499,0.628,0.565,0.129,25.818,978318
1782481762174,-155,155,0.000,6.516,6.508,0.690,0.408,0.118,25.904,978351
1782481762208,-160,160,0.000,6.508,6.508,0.784,0.377,0.140,25.904,978384
1782481762240,-162,162,0.000,6.466,6.458,0.941,0.659,0.151,25.818,978417
1782481762273,-167,167,0.000,6.458,6.450,1.004,0.753,0.140,25.904,978450
