t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782484333774,0,0,0.000,6.599,6.607,0.157,0.157,0.172,25.904,1195590
1782484333808,0,0,0.000,6.599,6.591,0.188,0.126,0.177,25.904,1195623
1782484333841,0,0,0.000,6.599,6.591,0.188,0.126,0.177,25.818,1195656
1782484333895,0,0,0.000,6.599,6.591,0.157,0.157,0.177,25.904,1195689
1782484333948,0,0,0.000,6.599,6.591,0.157,0.220,0.172,25.904,1195722
1782484333950,0,0,0.006,6.599,6.591,0.188,0.157,0.167,25.818,1195755
1782484333972,0,0,0.000,6.591,6.591,0.157,0.157,0.161,25.904,1195788
1782484334007,0,0,0.000,6.591,6.591,0.157,0.157,0.172,25.818,1195821
1782484334043,0,0,0.006,6.599,6.591,0.188,0.157,0.161,25.904,1195854
1782484334078,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.818,1195887
1782484334108,0,0,0.000,6.599,6.591,0.126,0.157,0.172,25.904,1195920
1782484334143,0,0,0.000,6.599,6.591,0.188,0.157,0.188,25.904,1195953
1782484334173,0,0,0.000,6.599,6.591,0.157,0.157,0.177,25.904,1195986
1782484334207,0,0,0.000,6.591,6.591,0.157,0.157,0.167,25.818,1196019
1782484334244,0,0,0.000,6.607,6.591,0.188,0.188,0.177,25.818,1196052
1782484334273,0,0,0.000,6.591,6.582,0.188,0.157,0.167,25.818,1196085
1782484334309,0,0,0.006,6.591,6.591,0.188,0.157,0.194,25.818,1196118
1782484334340,0,0,0.000,6.599,6.591,0.157,0.220,0.172,25.904,1196151
1782484334375,0,0,0.000,6.591,6.591,0.157,0.188,0.199,25.904,1196184
1782484334439,0,0,0.000,6.607,6.591,0.220,0.188,0.167,25.904,1196217
1782484334453,0,0,0.006,6.615,6.591,0.188,0.188,0.156,25.904,1196250
1782484334471,0,0,0.000,6.599,6.591,0.157,0.126,0.156,25.904,1196283
1782484334506,0,0,0.000,6.599,6.591,0.188,0.188,0.156,25.904,1196316
1782484334541,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.818,1196349
1782484334573,0,0,0.000,6.599,6.591,0.188,0.157,0.167,25.904,1196382
1782484334612,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.904,1196415
1782484334639,0,0,0.000,6.599,6.591,0.188,0.157,0.247,25.818,1196448
1782484334672,0,0,0.000,6.591,6.582,0.220,0.157,0.172,25.818,1196481
1782484334715,0,0,0.000,6.599,6.591,0.188,0.157,0.172,25.904,1196514
1782484334737,0,0,0.000,6.599,6.591,0.188,0.157,0.167,25.904,1196547
1782484334777,0,0,0.000,6.607,6.591,0.157,0.188,0.161,25.904,1196580
1782484334805,0,0,0.000,6.599,6.591,0.188,0.188,0.204,25.904,1196613
1782484334841,0,0,0.000,6.599,6.599,0.157,0.157,0.172,25.904,1196646
1782484334874,0,0,0.000,6.591,6.591,0.188,0.188,0.167,25.818,1196679
1782484334910,0,0,0.000,6.591,6.591,0.188,0.157,0.167,25.818,1196712
1782484334941,0,0,0.000,6.599,6.599,0.157,0.188,0.151,25.818,1196745
1782484334976,0,0,0.000,6.599,6.599,0.126,0.157,0.161,25.904,1196778
1782484335007,0,0,0.000,6.599,6.591,0.220,0.157,0.172,25.990,1196811
1782484335037,0,0,0.000,6.591,6.599,0.157,0.157,0.167,25.990,1196844
1782484335084,0,0,0.000,6.599,6.591,0.188,0.094,0.161,25.818,1196877
1782484335108,0,0,0.000,6.591,6.599,0.188,0.157,0.167,25.904,1196910
1782484335151,0,0,0.006,6.599,6.607,0.157,0.157,0.167,25.904,1196943
1782484335170,0,0,0.000,6.591,6.607,0.188,0.126,0.167,25.818,1196976
1782484335214,0,0,0.000,6.599,6.599,0.188,0.157,0.156,25.904,1197009
1782484335239,0,0,0.000,6.591,6.591,0.188,0.157,0.167,25.818,1197042
1782484335289,0,0,0.000,6.591,6.599,0.188,0.157,0.167,25.818,1197075
1782484335303,0,0,0.000,6.599,6.591,0.220,0.126,0.172,25.904,1197108
1782484335341,0,0,0.000,6.607,6.591,0.157,0.126,0.161,25.904,1197141
1782484335373,0,0,0.000,6.599,6.591,0.220,0.157,0.172,25.904,1197174
1782484335409,0,0,0.000,6.591,6.591,0.188,0.126,0.156,25.818,1197207
1782484335439,0,0,0.006,6.591,6.591,0.188,0.157,0.215,25.904,1197240
1782484335475,0,0,0.000,6.591,6.591,0.188,0.157,0.177,25.818,1197273
1782484335514,0,0,0.000,6.599,6.591,0.157,0.157,0.177,25.904,1197306
1782484335541,0,0,0.000,6.599,6.591,0.188,0.126,0.156,25.904,1197339
1782484335578,0,0,0.000,6.591,6.591,0.188,0.157,0.167,25.904,1197372
1782484335608,0,0,0.000,6.599,6.599,0.188,0.157,0.161,25.904,1197405
1782484335642,0,0,0.000,6.607,6.582,0.220,0.188,0.194,25.904,1197438
1782484335668,0,0,0.000,6.582,6.591,0.157,0.157,0.253,25.904,1197471
1782484335710,0,0,0.000,6.599,6.591,0.188,0.188,0.161,25.818,1197504
1782484335740,0,0,0.000,6.591,6.599,0.157,0.157,0.161,25.818,1197537
1782484335780,0,0,0.000,6.599,6.591,0.188,0.157,0.156,25.990,1197570
1782484335812,0,0,0.000,6.591,6.599,0.188,0.157,0.177,25.904,1197603
1782484335843,0,0,0.000,6.591,6.591,0.188,0.126,0.183,25.904,1197636
1782484335900,0,0,0.000,6.599,6.599,0.126,0.188,0.183,25.904,1197669
1782484335911,0,0,0.000,6.599,6.599,0.157,0.157,0.183,25.818,1197702
1782484335943,0,0,0.000,6.599,6.591,0.188,0.157,0.151,25.904,1197735
1782484335976,0,0,0.000,6.599,6.591,0.188,0.157,0.151,25.818,1197768
1782484336028,0,0,0.000,6.599,6.591,0.157,0.126,0.151,25.818,1197801
1782484336053,0,0,0.006,6.599,6.591,0.220,0.126,0.129,25.904,1197834
1782484336112,0,0,0.000,6.599,6.591,0.157,0.157,0.237,25.818,1197867
1782484336122,0,0,0.000,6.599,6.591,0.188,0.188,0.167,25.818,1197900
1782484336140,0,0,0.000,6.599,6.599,0.188,0.126,0.129,25.904,1197933
1782484336179,0,0,0.000,6.599,6.591,0.188,0.157,0.124,25.904,1197966
1782484336206,0,0,0.000,6.599,6.582,0.188,0.157,0.129,25.990,1197999
1782484336239,0,0,0.000,6.607,6.591,0.188,0.157,0.118,25.904,1198032
1782484336272,0,0,0.000,6.599,6.599,0.188,0.157,0.118,25.904,1198065
1782484336307,0,0,0.000,6.599,6.599,0.220,0.157,0.124,25.904,1198098
1782484336339,0,0,0.000,6.599,6.582,0.188,0.157,0.167,25.818,1198131
1782484336371,0,0,0.000,6.599,6.591,0.188,0.157,0.113,25.904,1198164
1782484336406,0,0,0.000,6.591,6.591,0.188,0.157,0.145,25.818,1198197
1782484336439,0,0,0.000,6.599,6.591,0.188,0.126,0.118,25.904,1198230
1782484336490,0,0,0.000,6.599,6.591,0.157,0.188,0.134,25.904,1198263
1782484336508,0,0,0.000,6.607,6.599,0.188,0.157,0.129,25.904,1198296
1782484336543,0,0,0.000,6.607,6.599,0.188,0.188,0.140,25.818,1198329
1782484336570,0,0,0.000,6.599,6.591,0.188,0.126,0.124,25.818,1198362
1782484336604,0,0,0.000,6.599,6.591,0.188,0.126,0.129,25.904,1198395
1782484336637,0,0,0.000,6.599,6.599,0.157,0.157,0.118,25.818,1198428
1782484336669,0,0,0.000,6.599,6.591,0.220,0.188,0.129,25.818,1198461
1782484336701,0,0,0.000,6.599,6.591,0.251,0.188,0.124,25.904,1198494
1782484336744,0,0,0.000,6.591,6.591,0.188,0.188,0.134,25.818,1198527
1782484336768,0,0,0.000,6.599,6.599,0.188,0.188,0.140,25.904,1198560
1782484336803,0,0,0.006,6.615,6.591,0.188,0.157,0.129,25.904,1198593
1782484336834,0,0,0.000,6.599,6.599,0.188,0.157,0.129,25.904,1198626
1782484336869,0,0,0.000,6.599,6.599,0.188,0.157,0.113,25.818,1198659
1782484336911,0,0,0.006,6.599,6.591,0.188,0.157,0.124,25.818,1198692
1782484336946,0,0,0.000,6.599,6.591,0.157,0.157,0.129,25.904,1198725
1782484336969,0,0,0.000,6.599,6.582,0.126,0.126,0.140,25.904,1198758
1782484337004,0,0,0.000,6.591,6.591,0.188,0.157,0.161,25.904,1198791
1782484337034,0,0,0.000,6.599,6.591,0.188,0.126,0.118,25.904,1198824
1782484337073,0,0,0.000,6.599,6.599,0.220,0.157,0.151,25.904,1198857
1782484337102,0,0,0.000,6.599,6.591,0.188,0.188,0.129,25.904,1198890
1782484337131,0,0,0.000,6.599,6.599,0.188,0.157,0.124,25.904,1198923
1782484337175,0,0,0.000,6.591,6.591,0.188,0.157,0.124,25.818,1198956
1782484337214,0,0,0.000,6.607,6.591,0.188,0.188,0.156,25.818,1198989
1782484337240,0,0,0.006,6.599,6.591,0.220,0.188,0.129,25.904,1199022
1782484337274,0,0,0.006,6.607,6.591,0.188,0.157,0.129,25.818,1199055
1782484337299,0,0,0.000,6.607,6.607,0.188,0.188,0.124,25.818,1199088
1782484337331,0,0,0.000,6.607,6.599,0.157,0.157,0.124,25.818,1199121
1782484337364,0,0,0.000,6.591,6.591,0.188,0.157,0.167,25.818,1199154
1782484337401,0,0,0.000,6.607,6.591,0.188,0.220,0.134,25.904,1199187
1782484337433,0,0,0.000,6.599,6.591,0.220,0.126,0.145,25.904,1199220
1782484337493,0,0,0.000,6.599,6.591,0.157,0.157,0.145,25.818,1199253
1782484337516,0,0,0.006,6.607,6.607,0.188,0.188,0.167,25.904,1199286
1782484337537,0,0,0.006,6.599,6.599,0.188,0.188,0.167,25.904,1199319
1782484337569,0,0,0.006,6.599,6.591,0.188,0.188,0.156,25.904,1199352
1782484337602,0,0,0.000,6.607,6.582,0.188,0.188,0.161,25.904,1199385
1782484337632,0,0,0.000,6.599,6.599,0.188,0.157,0.161,25.818,1199418
1782484337686,0,0,0.000,6.599,6.591,0.157,0.126,0.194,25.818,1199451
1782484337696,0,0,0.000,6.599,6.582,0.126,0.157,0.167,25.904,1199484
1782484337754,0,0,0.000,6.599,6.607,0.126,0.126,0.194,25.904,1199517
1782484337765,0,0,0.000,6.591,6.582,0.188,0.157,0.167,25.904,1199550
1782484337804,0,0,0.000,6.599,6.582,0.188,0.157,0.161,25.904,1199583
1782484337829,0,0,0.000,6.599,6.591,0.188,0.188,0.167,25.818,1199616
1782484337864,0,0,0.000,6.599,6.591,0.188,0.188,0.167,25.818,1199649
1782484337897,0,0,0.000,6.599,6.599,0.188,0.157,0.156,25.904,1199682
1782484337937,0,0,0.000,6.591,6.591,0.188,0.157,0.188,25.818,1199715
1782484337964,0,0,0.000,6.607,6.582,0.188,0.157,0.199,25.904,1199748
1782484337996,0,0,0.006,6.599,6.591,0.220,0.157,0.161,25.904,1199781
1782484338038,0,0,0.000,6.591,6.591,0.188,0.157,0.167,25.904,1199814
1782484338063,0,0,0.000,6.607,6.599,0.188,0.157,0.177,25.990,1199847
1782484338096,0,0,0.000,6.599,6.591,0.188,0.126,0.156,25.818,1199880
1782484338129,0,0,0.000,6.615,6.591,0.188,0.126,0.156,25.904,1199913
1782484338164,0,0,0.000,6.591,6.607,0.188,0.188,0.167,25.904,1199946
1782484338197,0,0,0.000,6.591,6.582,0.188,0.157,0.183,25.904,1199979
1782484338229,0,0,0.000,6.591,6.591,0.157,0.188,0.194,25.818,1200012
1782484338262,0,0,0.000,6.591,6.591,0.157,0.157,0.177,25.818,1200045
1782484338299,0,0,0.000,6.599,6.591,0.188,0.157,0.199,25.904,1200078
1782484338328,0,0,0.006,6.607,6.591,0.188,0.157,0.188,25.818,1200111
1782484338362,0,0,0.000,6.607,6.607,0.188,0.188,0.172,25.904,1200144
1782484338397,0,0,0.000,6.599,6.591,0.188,0.157,0.172,25.818,1200177
1782484338429,0,0,0.000,6.599,6.582,0.188,0.188,0.188,25.818,1200210
1782484338462,0,0,0.006,6.599,6.591,0.157,0.157,0.161,25.818,1200243
1782484338495,0,0,0.000,6.582,6.599,0.188,0.188,0.177,25.904,1200276
1782484338528,0,0,0.000,6.599,6.582,0.188,0.220,0.183,25.818,1200309
1782484338561,0,0,0.000,6.599,6.591,0.220,0.188,0.194,25.904,1200342
1782484338594,0,0,0.000,6.591,6.591,0.188,0.157,0.188,25.818,1200375
1782484338628,0,0,0.000,6.599,6.591,0.188,0.157,0.172,25.818,1200408
1782484338662,0,0,0.000,6.591,6.599,0.188,0.157,0.199,25.818,1200441
1782484338695,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.904,1200474
1782484338727,0,0,0.000,6.599,6.591,0.126,0.157,0.161,25.904,1200507
1782484338760,0,0,0.000,6.591,6.591,0.220,0.188,0.172,25.904,1200540
1782484338803,0,0,0.000,6.599,6.591,0.188,0.157,0.183,25.904,1200573
1782484338827,0,0,0.000,6.599,6.591,0.188,0.126,0.161,25.818,1200606
1782484338870,0,0,0.000,6.599,6.607,0.157,0.157,0.167,25.818,1200639
1782484338893,0,0,0.000,6.591,6.582,0.157,0.188,0.167,25.818,1200672
1782484338927,0,0,0.006,6.599,6.591,0.251,0.157,0.199,25.818,1200705
1782484338962,0,0,0.006,6.591,6.591,0.220,0.157,0.199,25.818,1200738
1782484338994,0,0,0.000,6.599,6.591,0.188,0.188,0.194,25.818,1200771
1782484339027,0,0,0.000,6.591,6.607,0.188,0.157,0.188,25.818,1200804
1782484339064,0,0,0.000,6.599,6.599,0.157,0.188,0.204,25.818,1200837
1782484339134,0,0,0.000,6.599,6.591,0.188,0.157,0.167,25.818,1200870
1782484339134,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.818,1200903
1782484339162,0,0,0.000,6.591,6.591,0.188,0.188,0.194,25.904,1200936
1782484339194,0,0,0.000,6.591,6.591,0.188,0.157,0.161,25.904,1200969
1782484339227,0,0,0.000,6.599,6.591,0.220,0.157,0.177,25.904,1201002
1782484339262,0,0,0.000,6.599,6.591,0.188,0.188,0.199,25.818,1201035
1782484339310,0,0,0.000,6.599,6.591,0.220,0.188,0.183,25.904,1201068
1782484339354,0,0,0.000,6.599,6.591,0.157,0.157,0.167,25.904,1201101
1782484339394,0,0,0.000,6.599,6.591,0.220,0.157,0.172,25.904,1201134
1782484339395,0,0,0.000,6.607,6.591,0.188,0.157,0.161,25.818,1201167
1782484339427,0,0,0.000,6.599,6.591,0.188,0.157,0.194,25.818,1201200
1782484339461,0,0,0.000,6.591,6.591,0.188,0.188,0.167,25.904,1201233
1782484339497,0,0,0.000,6.607,6.591,0.188,0.157,0.183,25.818,1201266
1782484339528,0,0,0.000,6.599,6.591,0.188,0.126,0.172,25.904,1201299
1782484339561,0,0,0.000,6.599,6.591,0.188,0.157,0.156,25.818,1201332
1782484339595,0,0,0.000,6.591,6.591,0.126,0.157,0.156,25.904,1201365
1782484339629,0,0,0.000,6.599,6.591,0.188,0.157,0.183,25.818,1201398
1782484339665,0,0,0.000,6.591,6.582,0.188,0.157,0.210,25.904,1201431
1782484339694,0,0,0.000,6.591,6.582,0.220,0.157,0.172,25.904,1201464
1782484339725,0,0,0.000,6.591,6.591,0.251,0.157,0.161,25.904,1201497
1782484339763,0,0,0.006,6.591,6.599,0.188,0.188,0.172,25.818,1201530
1782484339795,0,0,0.000,6.599,6.591,0.157,0.157,0.231,25.904,1201563
1782484339834,0,0,0.000,6.599,6.591,0.126,0.157,0.156,25.818,1201596
1782484339864,0,0,0.006,6.591,6.591,0.188,0.157,0.156,25.818,1201629
1782484339897,0,0,0.000,6.599,6.591,0.188,0.188,0.167,25.904,1201662
1782484339926,0,0,0.000,6.599,6.591,0.157,0.157,0.167,25.904,1201695
1782484339958,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.818,1201728
1782484339995,0,0,0.000,6.582,6.591,0.188,0.157,0.167,25.818,1201761
1782484340027,0,0,0.006,6.582,6.599,0.188,0.126,0.167,25.818,1201794
1782484340092,0,0,0.000,6.599,6.591,0.188,0.188,0.167,25.904,1201827
1782484340100,0,0,0.000,6.599,6.591,0.188,0.157,0.167,25.904,1201860
1782484340144,0,0,0.006,6.607,6.591,0.188,0.157,0.177,25.818,1201893
1782484340166,0,0,0.006,6.599,6.591,0.188,0.157,0.172,25.818,1201926
1782484340206,0,0,0.000,6.591,6.591,0.188,0.157,0.183,25.818,1201959
1782484340232,0,0,0.000,6.599,6.591,0.126,0.126,0.145,25.818,1201992
1782484340265,0,0,0.000,6.591,6.591,0.188,0.126,0.194,25.818,1202025
1782484340298,0,0,0.000,6.599,6.591,0.188,0.157,0.183,25.904,1202058
1782484340333,0,0,0.000,6.591,6.591,0.157,0.157,0.183,25.818,1202091
1782484340364,0,0,0.006,6.599,6.599,0.188,0.126,0.118,25.904,1202124
1782484340397,0,0,0.006,6.607,6.591,0.157,0.157,0.177,25.818,1202157
1782484340429,0,0,0.000,6.599,6.591,0.188,0.157,0.113,25.818,1202190
1782484340479,0,0,0.000,6.599,6.591,0.157,0.188,0.140,25.818,1202223
1782484340504,0,0,0.000,6.607,6.599,0.188,0.157,0.129,25.904,1202256
1782484340529,0,0,0.006,6.599,6.591,0.188,0.157,0.129,25.904,1202289
1782484340562,0,0,0.000,6.607,6.591,0.126,0.126,0.124,25.904,1202322
1782484340596,0,0,0.000,6.599,6.591,0.188,0.188,0.156,25.818,1202355
1782484340628,0,0,0.006,6.599,6.591,0.188,0.157,0.118,25.818,1202388
1782484340661,0,0,0.000,6.599,6.599,0.188,0.157,0.129,25.818,1202421
1782484340695,0,0,0.000,6.599,6.599,0.188,0.126,0.156,25.904,1202454
1782484340727,0,0,0.000,6.599,6.591,0.157,0.157,0.124,25.818,1202487
1782484340761,0,0,0.006,6.599,6.607,0.220,0.126,0.124,25.818,1202520
1782484340797,0,0,0.000,6.599,6.607,0.188,0.157,0.124,25.818,1202553
1782484340827,0,0,0.006,6.591,6.582,0.188,0.157,0.140,25.904,1202586
1782484340859,0,0,0.000,6.599,6.591,0.157,0.157,0.129,25.904,1202619
1782484340892,0,0,0.000,6.607,6.599,0.188,0.157,0.129,25.818,1202652
1782484340925,0,0,0.000,6.599,6.591,0.188,0.157,0.129,25.904,1202685
1782484340964,0,0,0.000,6.607,6.607,0.188,0.157,0.134,25.818,1202718
1782484340991,0,0,0.000,6.599,6.591,0.188,0.126,0.124,25.818,1202751
1782484341024,0,0,0.000,6.599,6.591,0.188,0.220,0.124,25.904,1202784
1782484341063,0,0,0.000,6.599,6.591,0.188,0.157,0.129,25.904,1202817
1782484341090,0,0,0.000,6.599,6.582,0.188,0.188,0.140,25.818,1202850
1782484341123,0,0,0.000,6.599,6.591,0.188,0.157,0.129,25.818,1202883
1782484341156,0,0,0.000,6.599,6.591,0.188,0.157,0.129,25.818,1202916
1782484341190,0,0,0.000,6.599,6.591,0.188,0.157,0.129,25.904,1202949
1782484341222,0,0,0.006,6.599,6.591,0.220,0.126,0.129,25.818,1202982
1782484341255,0,0,0.000,6.599,6.591,0.188,0.157,0.129,25.818,1203015
1782484341288,0,0,0.000,6.599,6.599,0.188,0.157,0.129,25.818,1203048
1782484341321,0,0,0.000,6.591,6.591,0.188,0.157,0.134,25.818,1203081
1782484341357,0,0,0.000,6.607,6.591,0.188,0.188,0.129,25.818,1203114
1782484341401,0,0,0.000,6.599,6.599,0.188,0.157,0.129,25.818,1203147
1782484341421,0,0,0.006,6.591,6.591,0.220,0.157,0.145,25.904,1203180
1782484341454,0,0,0.000,6.599,6.591,0.157,0.188,0.140,25.818,1203213
1782484341488,0,0,0.000,6.607,6.591,0.188,0.157,0.129,25.818,1203246
1782484341521,0,0,0.006,6.599,6.607,0.126,0.188,0.129,25.818,1203279
1782484341558,0,0,0.000,6.599,6.591,0.157,0.126,0.129,25.818,1203312
1782484341588,0,0,0.006,6.599,6.591,0.188,0.188,0.129,25.818,1203345
1782484341624,0,0,0.000,6.599,6.591,0.188,0.157,0.129,25.904,1203378
1782484341655,0,0,0.000,6.607,6.591,0.220,0.157,0.129,25.818,1203411
1782484341687,0,0,0.006,6.599,6.591,0.188,0.220,0.129,25.904,1203444
1782484341721,0,0,0.000,6.599,6.591,0.220,0.220,0.140,25.818,1203477
1782484341753,0,0,0.000,6.599,6.591,0.188,0.157,0.140,25.904,1203510
1782484341795,0,0,0.000,6.599,6.591,0.188,0.188,0.177,25.818,1203543
1782484341836,0,0,0.006,6.591,6.591,0.188,0.126,0.199,25.818,1203576
1782484341854,0,0,0.000,6.599,6.591,0.188,0.188,0.172,25.904,1203609
1782484341887,0,0,0.000,6.599,6.591,0.188,0.157,0.188,25.904,1203642
1782484341931,0,0,0.000,6.599,6.582,0.188,0.157,0.194,25.818,1203675
1782484341955,0,0,0.000,6.599,6.599,0.188,0.188,0.156,25.904,1203708
1782484341989,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.818,1203741
1782484342031,0,0,0.000,6.599,6.591,0.157,0.157,0.156,25.818,1203774
1782484342056,0,0,0.000,6.591,6.591,0.188,0.188,0.172,25.818,1203807
1782484342092,0,0,0.000,6.599,6.591,0.188,0.157,0.172,25.818,1203840
1782484342122,0,0,0.000,6.591,6.591,0.188,0.157,0.172,25.904,1203873
1782484342153,0,0,0.000,6.591,6.591,0.126,0.157,0.161,25.818,1203906
1782484342197,0,0,0.000,6.599,6.599,0.188,0.157,0.172,25.904,1203939
1782484342227,0,0,0.000,6.599,6.591,0.188,0.188,0.210,25.818,1203972
1782484342261,0,0,0.000,6.599,6.599,0.188,0.157,0.215,25.904,1204005
1782484342293,0,0,0.000,6.599,6.591,0.188,0.188,0.161,25.904,1204038
1782484342323,0,0,0.000,6.599,6.591,0.126,0.188,0.204,25.818,1204071
1782484342352,0,0,0.000,6.599,6.591,0.188,0.157,0.167,25.904,1204104
1782484342396,0,0,0.000,6.599,6.599,0.220,0.157,0.161,25.818,1204137
1782484342419,0,0,0.000,6.599,6.591,0.188,0.157,0.156,25.904,1204170
1782484342455,0,0,0.000,6.599,6.591,0.157,0.188,0.183,25.818,1204203
1782484342486,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.904,1204236
1782484342518,0,0,0.000,6.599,6.599,0.188,0.220,0.177,25.904,1204269
1782484342554,0,0,0.000,6.599,6.591,0.188,0.157,0.194,25.818,1204302
