t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782484323739,0,0,0.000,6.607,6.591,0.220,0.157,0.156,25.818,1185624
1782484323774,0,0,0.000,6.599,6.599,0.188,0.157,0.129,25.818,1185657
1782484323798,0,0,0.000,6.607,6.599,0.188,0.157,0.129,25.818,1185690
1782484323831,0,0,0.000,6.599,6.591,0.188,0.126,0.102,25.818,1185723
1782484323864,0,0,0.000,6.599,6.591,0.188,0.126,0.124,25.904,1185756
1782484323910,0,0,0.000,6.599,6.599,0.220,0.188,0.129,25.818,1185789
1782484323937,0,0,0.000,6.607,6.615,0.188,0.157,0.129,25.818,1185822
1782484323968,0,0,0.000,6.599,6.599,0.188,0.157,0.134,25.904,1185855
1782484324017,0,0,0.000,6.599,6.607,0.188,0.157,0.118,25.904,1185888
1782484324028,0,0,0.000,6.607,6.591,0.188,0.220,0.124,25.904,1185921
1782484324062,0,0,0.000,6.599,6.599,0.126,0.157,0.124,25.818,1185954
1782484324129,0,0,0.000,6.599,6.591,0.188,0.188,0.129,25.818,1185987
1782484324138,0,0,0.000,6.607,6.599,0.220,0.157,0.134,25.818,1186020
1782484324169,0,0,0.006,6.599,6.599,0.188,0.188,0.129,25.818,1186053
1782484324203,0,0,0.000,6.607,6.574,0.157,0.126,0.194,25.818,1186086
1782484324228,0,0,0.000,6.599,6.599,0.188,0.188,0.145,25.818,1186119
1782484324261,0,0,0.000,6.607,6.607,0.220,0.188,0.124,25.818,1186152
1782484324300,0,0,0.000,6.599,6.591,0.157,0.188,0.129,25.990,1186185
1782484324336,0,0,0.000,6.591,6.591,0.157,0.157,0.177,25.818,1186218
1782484324363,0,0,0.000,6.591,6.599,0.188,0.157,0.134,25.818,1186251
1782484324398,0,0,0.000,6.599,6.599,0.188,0.188,0.129,25.818,1186284
1782484324432,0,0,0.006,6.607,6.591,0.157,0.157,0.188,25.818,1186317
1782484324461,0,0,0.000,6.599,6.599,0.188,0.157,0.124,25.818,1186350
1782484324494,0,0,0.000,6.599,6.591,0.220,0.157,0.129,25.818,1186383
1782484324532,0,0,0.000,6.591,6.599,0.157,0.157,0.183,25.818,1186416
1782484324561,0,0,0.012,6.607,6.591,0.157,0.126,0.145,25.818,1186449
1782484324608,0,0,0.000,6.607,6.599,0.220,0.126,0.167,25.818,1186482
1782484324631,0,0,0.000,6.599,6.591,0.188,0.157,0.172,25.818,1186515
1782484324660,0,0,0.000,6.607,6.591,0.188,0.157,0.188,25.904,1186548
1782484324695,0,0,0.000,6.599,6.591,0.220,0.157,0.183,25.904,1186581
1782484324739,0,0,0.000,6.599,6.599,0.157,0.157,0.172,25.904,1186614
1782484324763,0,0,0.000,6.599,6.599,0.157,0.188,0.156,25.904,1186647
1782484324799,0,0,0.000,6.599,6.582,0.188,0.157,0.177,25.818,1186680
1782484324830,0,0,0.000,6.607,6.599,0.188,0.157,0.161,25.904,1186713
1782484324862,0,0,0.000,6.599,6.591,0.188,0.157,0.172,25.818,1186746
1782484324898,0,0,0.000,6.599,6.599,0.157,0.188,0.188,25.904,1186779
1782484324929,0,0,0.000,6.591,6.599,0.188,0.157,0.177,25.818,1186812
1782484324964,0,0,0.000,6.591,6.591,0.188,0.157,0.177,25.818,1186845
1782484324996,0,0,0.006,6.591,6.599,0.126,0.157,0.204,25.904,1186878
1782484325031,0,0,0.000,6.591,6.599,0.188,0.157,0.177,25.818,1186911
1782484325060,0,0,0.000,6.591,6.591,0.220,0.157,0.161,25.818,1186944
1782484325093,0,0,0.000,6.599,6.591,0.157,0.126,0.188,25.904,1186977
1782484325133,0,0,0.000,6.599,6.599,0.188,0.188,0.156,25.904,1187010
1782484325161,0,0,0.006,6.599,6.591,0.157,0.157,0.167,25.904,1187043
1782484325194,0,0,0.000,6.599,6.591,0.188,0.157,0.172,25.904,1187076
1782484325226,0,0,0.000,6.607,6.599,0.188,0.157,0.167,25.990,1187109
1782484325264,0,0,0.006,6.607,6.582,0.188,0.188,0.177,25.904,1187142
1782484325301,0,0,0.000,6.607,6.591,0.188,0.157,0.167,25.904,1187175
1782484325345,0,0,0.000,6.607,6.591,0.220,0.126,0.177,25.818,1187208
1782484325376,0,0,0.000,6.591,6.591,0.188,0.220,0.167,25.818,1187241
1782484325413,0,0,0.000,6.607,6.591,0.188,0.157,0.167,25.818,1187274
1782484325445,0,0,0.000,6.599,6.591,0.188,0.157,0.161,25.904,1187307
1782484325460,0,0,0.000,6.607,6.582,0.157,0.157,0.167,25.818,1187340
1782484325500,0,0,0.000,6.599,6.591,0.188,0.126,0.172,25.904,1187373
1782484325532,0,0,0.000,6.599,6.591,0.157,0.157,0.156,25.904,1187406
1782484325558,0,0,0.000,6.599,6.591,0.157,0.157,0.183,25.904,1187439
1782484325602,0,0,0.000,6.599,6.599,0.188,0.157,0.172,25.904,1187472
1782484325630,0,0,0.000,6.599,6.599,0.188,0.157,0.161,25.904,1187505
1782484325670,0,0,0.000,6.591,6.591,0.220,0.126,0.161,25.904,1187538
1782484325701,0,0,0.000,6.591,6.591,0.188,0.157,0.167,25.818,1187571
1782484325727,0,0,0.000,6.599,6.591,0.188,0.157,0.215,25.904,1187604
1782484325761,0,0,0.000,6.599,6.591,0.220,0.126,0.172,25.818,1187637
1782484325792,0,0,0.006,6.599,6.582,0.251,0.126,0.199,25.904,1187670
