t_unix_ms,l,r,v_cell_1,v_bat,v_q,i_esc_1,i_esc_2,i_sys,temp_c,uptime_ms
1782481982719,0,0,0.000,6.624,6.624,0.157,0.157,0.220,25.731,166650
1782481982746,0,0,0.000,6.615,6.615,0.157,0.188,0.333,25.818,166683
1782481982786,0,0,0.000,6.615,6.607,0.188,0.126,0.215,25.818,166716
1782481982813,0,0,0.006,6.632,6.607,0.220,0.157,0.296,25.818,166749
1782481982846,0,0,0.000,6.624,6.632,0.188,0.188,0.210,25.818,166782
1782481982883,0,0,0.000,6.640,6.615,0.188,0.157,0.215,25.818,166815
1782481982909,0,0,0.000,6.624,6.624,0.188,0.157,0.210,25.818,166848
1782481982942,0,0,0.000,6.615,6.607,0.157,0.188,0.210,25.818,166881
1782481982976,0,0,0.000,6.624,6.615,0.188,0.126,0.215,25.818,166914
1782481983009,0,0,0.000,6.624,6.615,0.188,0.157,0.323,25.818,166947
1782481983042,0,0,0.000,6.632,6.624,0.188,0.188,0.215,25.818,166980
1782481983075,0,0,0.000,6.632,6.615,0.188,0.157,0.263,25.818,167013
1782481983109,0,0,0.006,6.624,6.615,0.157,0.188,0.220,25.731,167046
1782481983140,0,0,0.006,6.624,6.615,0.188,0.157,0.220,25.731,167079
1782481983174,0,0,0.006,6.640,6.632,0.188,0.157,0.204,25.818,167112
1782481983216,0,0,0.000,6.624,6.607,0.188,0.157,0.210,25.818,167145
1782481983239,0,0,0.000,6.615,6.624,0.157,0.188,0.290,25.731,167178
1782481983272,0,0,0.000,6.624,6.624,0.188,0.157,0.199,25.818,167211
1782481983307,0,0,0.006,6.615,6.599,0.220,0.188,0.355,25.818,167244
1782481983339,0,0,0.000,6.624,6.607,0.126,0.157,0.204,25.818,167277
1782481983371,0,0,0.000,6.632,6.624,0.188,0.157,0.204,25.818,167310
1782481983404,0,0,0.006,6.624,6.607,0.251,0.188,0.242,25.731,167343
1782481983438,0,0,0.000,6.615,6.624,0.157,0.157,0.285,25.818,167376
1782481983471,0,0,0.000,6.624,6.615,0.126,0.126,0.253,25.818,167409
1782481983503,0,0,0.000,6.615,6.607,0.188,0.157,0.269,25.818,167442
1782481983543,0,0,0.000,6.624,6.624,0.188,0.157,0.237,25.818,167475
1782481983570,2,2,0.006,6.624,6.615,0.188,0.157,0.220,25.818,167508
1782481983603,7,7,0.000,6.632,6.615,0.188,0.126,0.247,25.818,167541
1782481983637,10,10,0.006,6.615,6.599,0.157,0.126,0.441,25.818,167574
1782481983671,15,15,0.006,6.615,6.615,0.220,0.157,0.285,25.818,167607
1782481983715,20,20,0.006,6.624,6.615,0.126,0.188,0.274,25.818,167640
1782481983739,22,22,0.000,6.624,6.624,0.188,0.157,0.258,25.818,167673
1782481983770,27,27,0.000,6.615,6.615,0.188,0.157,0.366,25.818,167706
1782481983807,32,32,0.006,6.624,6.624,0.188,0.157,0.210,25.818,167739
1782481983837,35,35,0.000,6.615,6.624,0.188,0.157,0.199,25.818,167772
1782481983870,40,40,0.000,6.632,6.615,0.188,0.157,0.210,25.818,167805
1782481983907,45,45,0.000,6.615,6.615,0.188,0.157,0.274,25.818,167838
1782481983939,47,47,0.000,6.615,6.615,0.188,0.157,0.210,25.818,167871
1782481983969,52,52,0.000,6.624,6.624,0.188,0.126,0.215,25.818,167904
1782481984011,57,57,0.000,6.632,6.624,0.188,0.126,0.237,25.731,167937
1782481984038,60,60,0.000,6.632,6.607,0.188,0.126,0.226,25.818,167970
1782481984070,65,65,0.006,6.615,6.615,0.188,0.157,0.220,25.818,168003
1782481984112,70,70,0.000,6.624,6.624,0.188,0.157,0.242,25.818,168036
1782481984135,72,72,0.000,6.624,6.624,0.188,0.157,0.199,25.818,168069
1782481984169,77,77,0.000,6.624,6.615,0.220,0.188,0.237,25.731,168102
1782481984202,82,82,0.006,6.624,6.615,0.157,0.188,0.242,25.818,168135
1782481984244,87,87,0.000,6.624,6.624,0.188,0.157,0.226,25.818,168168
1782481984268,90,90,0.000,6.615,6.607,0.188,0.188,0.349,25.818,168201
1782481984302,95,95,0.000,6.624,6.615,0.188,0.157,0.215,25.818,168234
1782481984337,97,97,0.000,6.624,6.624,0.220,0.157,0.210,25.818,168267
1782481984368,102,102,0.000,6.624,6.615,0.188,0.157,0.210,25.818,168300
1782481984419,107,107,0.000,6.632,6.615,0.188,0.188,0.247,25.818,168333
1782481984437,110,110,0.000,6.615,6.599,0.188,0.157,0.409,25.818,168366
1782481984471,115,115,0.000,6.615,6.615,0.188,0.157,0.301,25.818,168399
1782481984502,120,120,0.000,6.607,6.615,0.188,0.157,0.360,25.818,168432
1782481984539,122,122,0.000,6.624,6.624,0.188,0.157,0.237,25.818,168465
1782481984568,127,127,0.000,6.624,6.615,0.188,0.157,0.317,25.818,168498
1782481984601,132,132,0.000,6.624,6.615,0.157,0.157,0.220,25.818,168531
1782481984636,135,135,0.000,6.624,6.615,0.188,0.157,0.215,25.818,168564
1782481984667,140,140,0.000,6.624,6.615,0.157,0.157,0.220,25.818,168597
1782481984706,145,145,0.006,6.632,6.632,0.188,0.157,0.258,25.731,168630
1782481984734,147,147,0.000,6.624,6.607,0.188,0.126,0.231,25.731,168663
1782481984767,152,152,0.000,6.624,6.624,0.188,0.157,0.210,25.818,168696
1782481984801,155,155,0.006,6.632,6.615,0.188,0.157,0.237,25.818,168729
1782481984834,160,160,0.000,6.624,6.624,0.188,0.157,0.237,25.818,168762
1782481984871,165,165,0.000,6.624,6.615,0.188,0.157,0.215,25.818,168795
1782481984900,167,167,0.000,6.624,6.607,0.188,0.157,0.220,25.818,168828
1782481984935,172,172,0.000,6.615,6.607,0.157,0.157,0.301,25.818,168861
1782481984966,177,177,0.000,6.624,6.624,0.157,0.157,0.210,25.731,168894
1782481985001,182,182,0.000,6.624,6.624,0.157,0.188,0.237,25.818,168927
1782481985034,185,185,0.000,6.640,6.615,0.188,0.157,0.210,25.818,168960
1782481985068,190,190,0.000,6.624,6.615,0.157,0.126,0.226,25.818,168993
1782481985100,192,192,0.000,6.624,6.615,0.188,0.157,0.215,25.731,169026
1782481985136,197,197,0.000,6.632,6.615,0.188,0.188,0.237,25.818,169059
1782481985166,202,202,0.000,6.624,6.624,0.157,0.188,0.237,25.818,169092
1782481985200,205,205,0.000,6.624,6.615,0.188,0.157,0.226,25.731,169125
1782481985238,210,210,0.006,6.624,6.624,0.188,0.157,0.247,25.818,169158
1782481985280,215,215,0.000,6.615,6.624,0.188,0.157,0.242,25.818,169191
1782481985305,220,220,0.012,6.632,6.624,0.188,0.126,0.210,25.731,169224
1782481985345,225,225,0.000,6.632,6.624,0.188,0.157,0.253,25.818,169257
1782481985384,227,227,0.000,6.615,6.624,0.157,0.157,0.210,25.818,169290
1782481985400,230,230,0.000,6.615,6.615,0.188,0.126,0.242,25.818,169323
1782481985433,235,235,0.000,6.615,6.624,0.188,0.157,0.210,25.818,169356
1782481985466,240,240,0.000,6.624,6.607,0.188,0.126,0.215,25.818,169389
1782481985500,242,242,0.000,6.624,6.615,0.188,0.157,0.247,25.818,169422
1782481985532,247,247,0.000,6.624,6.607,0.157,0.188,0.306,25.818,169455
1782481985566,252,252,0.000,6.624,6.624,0.188,0.126,0.210,25.818,169488
1782481985599,255,255,0.000,6.624,6.615,0.188,0.157,0.247,25.818,169521
1782481985632,260,260,0.000,6.624,6.615,0.188,0.157,0.226,25.731,169554
1782481985667,265,265,0.000,6.624,6.615,0.188,0.157,0.210,25.818,169587
1782481985699,267,267,0.000,6.624,6.615,0.188,0.157,0.231,25.818,169620
1782481985732,272,272,0.006,6.624,6.615,0.220,0.157,0.231,25.818,169653
1782481985768,277,277,0.000,6.624,6.615,0.157,0.157,0.237,25.818,169686
1782481985807,282,282,0.000,6.624,6.615,0.188,0.157,0.215,25.818,169719
1782481985832,285,285,0.000,6.624,6.615,0.126,0.220,0.220,25.818,169752
1782481985864,287,287,0.000,6.624,6.624,0.188,0.157,0.210,25.818,169785
1782481985901,292,292,0.000,6.624,6.615,0.188,0.157,0.220,25.818,169818
1782481985931,297,297,0.000,6.624,6.615,0.157,0.188,0.328,25.731,169851
1782481985965,302,302,0.000,6.624,6.615,0.188,0.188,0.220,25.818,169884
1782481985997,305,305,0.000,6.624,6.624,0.220,0.188,0.210,25.818,169917
1782481986031,310,310,0.000,6.624,6.624,0.188,0.157,0.231,25.731,169950
1782481986064,312,312,0.006,6.607,6.624,0.188,0.157,0.349,25.818,169983
1782481986097,317,317,0.000,6.624,6.624,0.188,0.157,0.210,25.818,170016
1782481986131,322,322,0.000,6.640,6.615,0.188,0.157,0.231,25.904,170049
1782481986163,325,325,0.000,6.624,6.624,0.188,0.157,0.220,25.731,170082
1782481986198,330,330,0.000,6.640,6.607,0.188,0.157,0.220,25.818,170115
1782481986236,335,335,0.000,6.624,6.607,0.188,0.157,0.237,25.818,170148
1782481986264,337,337,0.000,6.624,6.615,0.188,0.157,0.210,25.818,170181
1782481986297,342,342,0.000,6.624,6.615,0.188,0.157,0.242,25.731,170214
1782481986330,347,347,0.000,6.624,6.607,0.188,0.188,0.301,25.818,170247
1782481986365,350,350,0.000,6.615,6.607,0.188,0.188,0.312,25.818,170280
1782481986399,355,355,0.000,6.624,6.615,0.188,0.126,0.237,25.818,170313
1782481986431,360,360,0.000,6.624,6.615,0.157,0.157,0.226,25.818,170346
1782481986469,365,365,0.000,6.624,6.615,0.188,0.157,0.215,25.818,170379
1782481986496,367,367,0.000,6.624,6.615,0.157,0.157,0.215,25.731,170412
1782481986532,372,372,0.000,6.624,6.615,0.188,0.157,0.237,25.818,170445
1782481986566,375,375,0.000,6.624,6.615,0.188,0.188,0.231,25.818,170478
1782481986600,380,380,0.000,6.632,6.615,0.188,0.157,0.215,25.818,170511
1782481986630,385,385,0.000,6.624,6.615,0.126,0.126,0.210,25.818,170544
1782481986694,392,392,0.006,6.624,6.615,0.188,0.188,0.210,25.818,170577
1782481986705,392,392,0.000,6.615,6.615,0.188,0.157,0.210,25.731,170610
1782481986738,397,397,0.000,6.624,6.615,0.220,0.188,0.204,25.818,170643
1782481986774,402,402,0.000,6.624,6.615,0.188,0.126,0.220,25.818,170676
1782481986804,405,405,0.000,6.624,6.615,0.188,0.157,0.210,25.818,170709
1782481986838,410,410,0.000,6.615,6.615,0.188,0.157,0.226,25.818,170742
1782481986876,415,415,0.006,6.632,6.632,0.188,0.157,0.210,25.818,170775
1782481986902,417,417,0.000,6.615,6.624,0.188,0.157,0.263,25.731,170808
1782481986935,422,422,0.000,6.624,6.607,0.188,0.157,0.220,25.818,170841
1782481986968,427,427,0.000,6.624,6.615,0.220,0.157,0.215,25.818,170874
1782481987006,430,430,0.000,6.624,6.615,0.188,0.157,0.215,25.818,170907
1782481987035,435,435,0.000,6.607,6.615,0.157,0.188,0.328,25.731,170940
1782481987068,437,437,0.000,6.624,6.615,0.251,0.126,0.204,25.818,170973
1782481987101,442,442,0.006,6.624,6.624,0.188,0.157,0.210,25.731,171006
1782481987143,447,447,0.000,6.624,6.624,0.220,0.126,0.210,25.818,171039
1782481987166,450,450,0.000,6.624,6.615,0.188,0.157,0.274,25.818,171072
1782481987202,455,455,0.000,6.632,6.615,0.188,0.157,0.204,25.731,171105
1782481987232,457,457,0.000,6.624,6.624,0.188,0.157,0.242,25.904,171138
1782481987265,462,462,0.000,6.624,6.615,0.188,0.157,0.210,25.818,171171
1782481987298,467,467,0.000,6.615,6.615,0.157,0.157,0.210,25.818,171204
1782481987332,470,470,0.000,6.624,6.624,0.188,0.157,0.204,25.818,171237
1782481987364,475,475,0.006,6.624,6.615,0.188,0.157,0.199,25.818,171270
1782481987411,480,480,0.000,6.624,6.615,0.188,0.126,0.204,25.818,171303
1782481987432,482,482,0.000,6.615,6.607,0.220,0.157,0.366,25.818,171336
1782481987464,487,487,0.000,6.624,6.615,0.188,0.157,0.210,25.818,171369
1782481987496,492,492,0.000,6.632,6.624,0.188,0.157,0.231,25.731,171402
1782481987530,495,495,0.000,6.615,6.624,0.188,0.188,0.210,25.731,171435
1782481987564,500,500,0.000,6.607,6.599,0.126,0.188,0.398,25.818,171468
1782481987600,500,500,0.000,6.632,6.615,0.157,0.157,0.204,25.818,171501
1782481987628,500,500,0.000,6.624,6.624,0.157,0.126,0.199,25.818,171534
1782481987662,500,500,0.000,6.615,6.607,0.188,0.157,0.263,25.731,171567
1782481987696,500,500,0.006,6.615,6.624,0.188,0.126,0.204,25.818,171600
1782481987731,500,500,0.000,6.624,6.632,0.188,0.157,0.204,25.818,171633
1782481987761,500,500,0.006,6.624,6.624,0.188,0.157,0.210,25.731,171666
1782481987810,500,500,0.000,6.624,6.615,0.157,0.157,0.204,25.818,171699
1782481987827,500,500,0.000,6.624,6.624,0.220,0.220,0.204,25.818,171732
1782481987868,500,500,0.000,6.624,6.615,0.157,0.157,0.210,25.818,171765
1782481987892,500,500,0.000,6.615,6.607,0.157,0.157,0.344,25.818,171798
1782481987926,500,500,0.000,6.624,6.615,0.188,0.157,0.242,25.818,171831
1782481987959,500,500,0.000,6.624,6.607,0.126,0.188,0.323,25.731,171864
1782481987993,500,500,0.000,6.624,6.615,0.188,0.126,0.280,25.818,171897
1782481988026,500,500,0.000,6.624,6.615,0.188,0.126,0.226,25.818,171930
1782481988058,497,497,0.000,6.632,6.615,0.126,0.188,0.237,25.818,171963
1782481988092,495,495,0.000,6.607,6.599,0.188,0.188,0.435,25.731,171996
1782481988126,490,490,0.000,6.615,6.615,0.188,0.126,0.280,25.731,172029
1782481988159,485,485,0.000,6.624,6.607,0.188,0.188,0.398,25.818,172062
1782481988191,482,482,0.000,6.624,6.615,0.188,0.157,0.220,25.818,172095
1782481988226,477,477,0.000,6.615,6.599,0.188,0.157,0.457,25.731,172128
1782481988260,472,472,0.000,6.615,6.615,0.188,0.157,0.263,25.818,172161
1782481988298,467,467,0.000,6.615,6.615,0.188,0.157,0.247,25.818,172194
1782481988325,465,465,0.000,6.624,6.615,0.157,0.188,0.210,25.818,172227
1782481988360,460,460,0.000,6.624,6.624,0.188,0.157,0.194,25.818,172260
1782481988392,457,457,0.006,6.624,6.615,0.188,0.157,0.210,25.818,172293
1782481988427,452,452,0.000,6.624,6.615,0.188,0.188,0.210,25.818,172326
1782481988459,447,447,0.000,6.624,6.615,0.188,0.157,0.220,25.818,172359
1782481988492,445,445,0.000,6.615,6.615,0.188,0.157,0.339,25.731,172392
1782481988527,440,440,0.000,6.615,6.624,0.188,0.157,0.220,25.818,172425
1782481988559,435,435,0.006,6.615,6.624,0.188,0.157,0.306,25.818,172458
1782481988591,432,432,0.000,6.615,6.624,0.188,0.188,0.247,25.731,172491
1782481988626,427,427,0.000,6.615,6.615,0.188,0.126,0.242,25.818,172524
1782481988659,422,422,0.000,6.615,6.615,0.188,0.188,0.328,25.818,172557
1782481988691,420,420,0.000,6.624,6.615,0.188,0.126,0.215,25.818,172590
1782481988725,415,415,0.000,6.632,6.615,0.188,0.157,0.237,25.818,172623
1782481988758,410,410,0.000,6.615,6.607,0.220,0.157,0.366,25.818,172656
1782481988790,407,407,0.006,6.624,6.615,0.188,0.157,0.215,25.818,172689
1782481988825,402,402,0.000,6.624,6.607,0.157,0.188,0.285,25.818,172722
1782481988858,397,397,0.000,6.607,6.624,0.188,0.157,0.210,25.731,172755
1782481988890,395,395,0.000,6.624,6.615,0.188,0.157,0.237,25.904,172788
1782481988926,390,390,0.000,6.615,6.615,0.188,0.126,0.231,25.818,172821
1782481988956,385,385,0.000,6.624,6.615,0.188,0.126,0.220,25.818,172854
1782481988990,382,382,0.000,6.624,6.615,0.188,0.157,0.242,25.818,172887
1782481989030,377,377,0.000,6.607,6.607,0.188,0.188,0.220,25.818,172920
1782481989058,372,372,0.006,6.615,6.615,0.188,0.188,0.242,25.731,172953
1782481989089,370,370,0.000,6.615,6.615,0.188,0.157,0.215,25.818,172986
1782481989129,365,365,0.000,6.624,6.615,0.188,0.188,0.237,25.818,173019
1782481989156,362,362,0.000,6.624,6.607,0.188,0.220,0.237,25.818,173052
1782481989189,357,357,0.000,6.607,6.615,0.220,0.157,0.226,25.818,173085
1782481989223,352,352,0.006,6.624,6.615,0.188,0.157,0.220,25.818,173118
1782481989256,350,350,0.000,6.624,6.615,0.251,0.126,0.242,25.818,173151
1782481989289,345,345,0.000,6.615,6.615,0.188,0.157,0.285,25.818,173184
1782481989322,340,340,0.000,6.615,6.615,0.157,0.126,0.339,25.818,173217
1782481989358,335,335,0.006,6.615,6.624,0.188,0.157,0.215,25.731,173250
1782481989394,332,332,0.000,6.624,6.624,0.188,0.157,0.226,25.818,173283
1782481989423,327,327,0.000,6.615,6.624,0.188,0.157,0.215,25.818,173316
1782481989463,322,322,0.006,6.624,6.615,0.188,0.157,0.215,25.818,173349
1782481989488,320,320,0.000,6.632,6.607,0.188,0.126,0.237,25.818,173382
1782481989523,315,315,0.000,6.615,6.607,0.188,0.126,0.226,25.731,173415
1782481989557,310,310,0.000,6.632,6.615,0.188,0.157,0.253,25.818,173448
1782481989589,307,307,0.000,6.632,6.624,0.188,0.157,0.210,25.731,173481
1782481989623,302,302,0.006,6.624,6.615,0.188,0.126,0.237,25.818,173514
1782481989656,300,300,0.000,6.615,6.607,0.220,0.126,0.231,25.818,173547
1782481989688,295,295,0.000,6.624,6.615,0.157,0.188,0.220,25.818,173580
1782481989722,290,290,0.006,6.624,6.615,0.188,0.157,0.226,25.818,173613
1782481989755,287,287,0.000,6.624,6.607,0.157,0.188,0.204,25.818,173646
1782481989788,282,282,0.000,6.615,6.624,0.188,0.157,0.204,25.818,173679
1782481989824,277,277,0.006,6.624,6.615,0.188,0.157,0.237,25.818,173712
1782481989855,275,275,0.000,6.624,6.607,0.188,0.126,0.237,25.818,173745
1782481989888,270,270,0.000,6.624,6.615,0.188,0.157,0.215,25.818,173778
1782481989921,265,265,0.000,6.624,6.615,0.157,0.188,0.215,25.818,173811
1782481989963,260,260,0.000,6.632,6.615,0.188,0.157,0.215,25.904,173844
1782481989987,257,257,0.000,6.615,6.624,0.188,0.157,0.312,25.818,173877
1782481990024,252,252,0.006,6.615,6.607,0.188,0.157,0.274,25.731,173910
1782481990054,250,250,0.000,6.607,6.607,0.188,0.188,0.237,25.818,173943
1782481990087,245,245,0.000,6.624,6.607,0.188,0.188,0.210,25.818,173976
1782481990120,240,240,0.000,6.624,6.615,0.188,0.157,0.215,25.818,174009
1782481990153,237,237,0.000,6.624,6.624,0.157,0.157,0.237,25.818,174042
